ID_School,ID_Sport,Season,Number,Player,First_Name,Last_Name,Position,Height,Weight,Year,Hometown,Prior_School,Player_URL,Birthday
FSU,FBALL,2005-2006,52,Brodrick Bunkley,Brodrick,Bunkley,DT,6/3/13,284,SR,"Tampa, FL",Chamberlain,http://www.seminoles.com/sports/m-footbl/mtt/bunkley_brodrick00.html,
FSU,FBALL,2005-2006,92,Darrell Burston,Darrell,Burston,DE,6/2/13,240,JR,"Fayetteville, GA",Starr Mills,http://www.seminoles.com/sports/m-footbl/mtt/burston_darrell00.html,
FSU,FBALL,2005-2006,89,Greg Carr,Greg,Carr,WR,6/6/13,200,FR,"Reddick, FL",North Marion,http://www.seminoles.com/sports/m-footbl/mtt/carr_greg00.html,
FSU,FBALL,2005-2006,88,Donnie Carter,Donnie,Carter,TE,6/4/13,265,SR,"Waycross, Ga.",Ware County High School,http://www.seminoles.com/sports/m-footbl/mtt/carter_donnie00.html,
FSU,FBALL,2005-2006,15,Tony Carter,Tony,Carter,CB,5/9/13,160,FR,"Jacksonville, FL",Mandarin,http://www.seminoles.com/sports/m-footbl/mtt/carter_tony00.html,
FSU,FBALL,2005-2006,63,David Castillo,David,Castillo,C,6/2/13,304,SR,"Palm Beach, FL",Palm Beach Gardens,http://www.seminoles.com/sports/m-footbl/mtt/castillo_david00.html,
FSU,FBALL,2005-2006,39,Marcello Church,Marcello,Church,LB,6/1/13,230,SR,"St. Petersburg, Fla.",Lakewood High School,http://www.seminoles.com/sports/m-footbl/mtt/church_marcello00.html,
FSU,FBALL,2005-2006,12,Gary Cismesia,Gary,Cismesia,PK,5/11/13,214,SO,"Bradenton, FL",Lakewood Ranch,http://www.seminoles.com/sports/m-footbl/mtt/cismesia_gary00.html,
FSU,FBALL,2005-2006,68,Jacky Claude,Jacky,Claude,OG,6/4/13,308,SO,"Miami, FL",Edison,http://www.seminoles.com/sports/m-footbl/mtt/claude_jacky00.html,
FSU,FBALL,2005-2006,36,James Coleman,James,Coleman,FB,6/1/00,260,SR,"Tallahassee, FL",Florida High,http://www.seminoles.com/sports/m-footbl/mtt/coleman_james00.html,
FSU,FBALL,2005-2006,13,Antonio Cromartie,Antonio,Cromartie,CB,6/3/13,210,JR,"Tallahassee, FL",Lincoln,http://www.seminoles.com/sports/m-footbl/mtt/cromartie_antonio00.html,
FSU,FBALL,2005-2006,7,Buster Davis,Buster,Davis,LB,5/10/13,240,JR,"Daytona Beach, FL",Mainland,http://www.seminoles.com/sports/m-footbl/mtt/davis_buster00.html,
FSU,FBALL,2005-2006,5,Chris Davis,Chris,Davis,WR,6/1/00,180,JR,"St. Petersburg, FL",Catholic,http://www.seminoles.com/sports/m-footbl/mtt/davis_chris00.html,
FSU,FBALL,2005-2006,35,B.J. Dean,B.J.,Dean,FB,5/11/13,258,SR,"Tuscaloosa, AL",Central,http://www.seminoles.com/sports/m-footbl/mtt/dean_bj00.html,
FSU,FBALL,2005-2006,91,Emmanuel Dunbar,Emmanuel,Dunbar,DT,6/5/13,292,FR,"Deerfield Beach, FL",Deerfield Beach,http://www.seminoles.com/sports/m-footbl/mtt/dunbar_emmanuel00.html,
FSU,FBALL,2005-2006,40,Matt Dunham,Matt,Dunham,FB,6/2/13,257,FR,"Columbus, GA",Pacelli HS,http://www.seminoles.com/sports/m-footbl/mtt/dunham_matt00.html,
FSU,FBALL,2005-2006,33,Jamaal Edwards,Jamaal,Edwards,RB,6/1/00,215,SO,"Greensboro, NC",Dudley,http://www.seminoles.com/sports/m-footbl/mtt/edwards_jamaal00.html,
FSU,FBALL,2005-2006,81,De'Cody Fagg,De'Cody,Fagg,WR,6/3/13,221,SO,"Quincy, FL",Shanks High School,http://www.seminoles.com/sports/m-footbl/mtt/fagg_decody00.html,
FSU,FBALL,2005-2006,96,Andre Fluellen,Andre,Fluellen,DL,6/4/13,286,SO,"Cartersville, GA",Cartersville,http://www.seminoles.com/sports/m-footbl/mtt/fluellen_andre00.html,
FSU,FBALL,2005-2006,21,Trevor Ford,Trevor,Ford,CB,6/1/13,192,FR,"Miami, FL",Northwestern,http://www.seminoles.com/sports/m-footbl/mtt/ford_trevor00.html,
FSU,FBALL,2005-2006,67,John Frady,John,Frady,C,6/4/13,306,SO,"Jacksonville, FL",Bolles,http://www.seminoles.com/sports/m-footbl/mtt/frady_john00.html,
FSU,FBALL,2005-2006,37,Rodney Gallon,Rodney,Gallon,LB,6/1/00,200,FR,"Tallahassee, FL",Lincoln,http://www.seminoles.com/sports/m-footbl/mtt/gallon_rodney00.html,
FSU,FBALL,2005-2006,43,Graham Gano,Graham,Gano,K/P,6/1/13,189,FR,"Cantonment, FL",Tate,http://www.seminoles.com/sports/m-footbl/mtt/gano_graham00.html,
FSU,FBALL,2005-2006,29,Michael Ray Garvin,Michael Ray,Garvin,DB,5/8/13,181,FR,"Upper Saddle River, NJ",Don Bosco Prep,http://www.seminoles.com/sports/m-footbl/mtt/garvin_michaelray00.html,
FSU,FBALL,2005-2006,37,Chase Goggans,Chase,Goggans,PK,5/9/13,162,SO,"Douglas, GA",Coffee County,http://www.seminoles.com/sports/m-footbl/mtt/goggans_chase00.html,
FSU,FBALL,2005-2006,85,Richard Goodman,Richard,Goodman,WR,6/1/00,179,FR,"Ft. Lauderdale, FL",St. Thomas Aquinas,http://www.seminoles.com/sports/m-footbl/mtt/goodman_richard00.html,
FSU,FBALL,2005-2006,45,Charlie Graham,Charlie,Graham,TE,6/3/13,230,FR,"Greenville, FL",Madison Co.,http://www.seminoles.com/sports/m-footbl/mtt/graham_charlie00.html,
FSU,FBALL,2005-2006,54,Paul Griffin,Paul,Griffin,DT,6/1/13,278,JR,"Pensacola, FL",Pensacola HS,http://www.seminoles.com/sports/m-footbl/mtt/griffin_paul00.html,
FSU,FBALL,2005-2006,93,Letroy Guion,Letroy,Guion,DT,6/4/13,286,FR,"Starke, FL",Bradford,http://www.seminoles.com/sports/m-footbl/mtt/guion_letroy00.html,
FSU,FBALL,2005-2006,48,Chris Hall,Chris,Hall,P,5/10/13,216,SR,"Centreville, VA",Centreville,http://www.seminoles.com/sports/m-footbl/mtt/hall_chris00.html,
FSU,FBALL,2005-2006,41,Kyler Hall,Kyler,Hall,RV,6/1/13,201,SR,"Live Oak, FL",Suwannee,http://www.seminoles.com/sports/m-footbl/mtt/hall_kyler00.html,
FSU,FBALL,2005-2006,84,Robert Hallback,Robert,Hallback,WR,5/9/13,181,JR,"Plant City, FL",Plant City,http://www.seminoles.com/sports/m-footbl/mtt/hallback_robert00.html,
FSU,FBALL,2005-2006,10,Eugene Hayes,Eugene,Hayes,LB,6/2/13,215,FR,"Greenville, FL",Madison Co.,http://www.seminoles.com/sports/m-footbl/mtt/hayes_eugene00.html,
FSU,FBALL,2005-2006,75,Mario Henderson,Mario,Henderson,OL,6/7/13,304,JR,"LeHigh Acres, FL",LeHigh,http://www.seminoles.com/sports/m-footbl/mtt/henderson_mario00.html,
FSU,FBALL,2005-2006,14,Matt Henshaw,Matt,Henshaw,TE,6/4/13,255,SR,"Brentwood, TN",Brentwood,http://www.seminoles.com/sports/m-footbl/mtt/henshaw_matt00.html,
FSU,FBALL,2005-2006,76,Myles Hodish,Myles,Hodish,DS,6/1/00,232,SR,"Ft. Lauderdale, FL",Aquinas,http://www.seminoles.com/sports/m-footbl/mtt/hodish_myles00.html,
FSU,FBALL,2005-2006,46,Anthony Houllis,Anthony,Houllis,RV,6/1/00,210,SO,"Tarpon Springs, FL",Tarpon Springs,http://www.seminoles.com/sports/m-footbl/mtt/houllis_anthony00.html,
FSU,FBALL,2005-2006,90,Aaron Jones III,Aaron,Jones III,DT,6/3/13,285,FR,"Orlando, FL",Edgewater,http://www.seminoles.com/sports/m-footbl/mtt/jones iii_aaron00.html,
FSU,FBALL,2005-2006,6,Willie Jones,Willie,Jones,DE,6/1/13,248,JR,"Miami, FL",Carol City,http://www.seminoles.com/sports/m-footbl/mtt/jones_willie00.html,
FSU,FBALL,2005-2006,13,Tommy Keane,Tommy,Keane,QB,6/2/13,205,JR,"Miami, FL",Archbishop Carroll,http://www.seminoles.com/sports/m-footbl/mtt/keane_tommy00.html,
FSU,FBALL,2005-2006,49,Anthony Kelly,Anthony,Kelly,DE,6/3/13,253,JR,"Daytona Beach, FL",Seabreeze,http://www.seminoles.com/sports/m-footbl/mtt/kelly_anthony00.html,
FSU,FBALL,2005-2006,16,Mikhal Kornegay,Mikhal,Kornegay,S,5/8/13,181,JR,"Madison, FL.",Madison Co.,http://www.seminoles.com/sports/m-footbl/mtt/kornegay_mikhal00.html,
FSU,FBALL,2005-2006,9,Xavier Lee,Xavier,Lee,QB,6/4/13,228,FR,"Daytona Beach, FL",Seabreeze,http://www.seminoles.com/sports/m-footbl/mtt/lee_xavier00.html,
FSU,FBALL,2005-2006,30,Lamar Lewis,Lamar,Lewis,RB,5/9/13,200,SO,"Jacksonville, FL",Trinity Christian,http://www.seminoles.com/sports/m-footbl/mtt/lewis_lamar00.html,
FSU,FBALL,2005-2006,72,Ron Lunford,Ron,Lunford,OT,6/5/13,358,SR,"Jacksonville, FL",White,http://www.seminoles.com/sports/m-footbl/mtt/lunford_ron00.html,
FSU,FBALL,2005-2006,47,Korey Mangum,Korey,Mangum,DB,6/1/00,192,FR,"La Marque, TX",La Marque,http://www.seminoles.com/sports/m-footbl/mtt/mangum_korey00.html,
FSU,FBALL,2005-2006,24,Darius McClure,Darius,McClure,RV,5/11/13,198,FR,"Birmingham, AL",Minor,http://www.seminoles.com/sports/m-footbl/mtt/mcclure_darius00.html,
FSU,FBALL,2005-2006,44,Sam McGrew,Sam,McGrew,LB,6/3/13,230,SR,"Crawfordville, FL",Wakulla,http://www.seminoles.com/sports/m-footbl/mtt/mcgrew_sam00.html,
FSU,FBALL,2005-2006,64,Matt Meinrod,Matt,Meinrod,OG,6/4/13,305,SR,"Tampa, FL",East Lake,http://www.seminoles.com/sports/m-footbl/mtt/meinrod_matt00.html,
FSU,FBALL,2005-2006,59,Neefy Moffett,Neefy,Moffett,ATH,6/1/13,245,FR,"Palm Bay, FL",Palm Bay,http://www.seminoles.com/sports/m-footbl/mtt/moffett_neefy00.html,
FSU,FBALL,2005-2006,62,Cory Niblock,Cory,Niblock,OT,6/4/13,300,JR,"St, Augustine, FL",Nease,http://www.seminoles.com/sports/m-footbl/mtt/niblock_cory00.html,
FSU,FBALL,2005-2006,54,A.J. Nicholson,A.J.,Nicholson,LB,6/2/13,235,SR,"Winston-Salem, NC",Mt. Tabor,http://www.seminoles.com/sports/m-footbl/mtt/nicholson_aj00.html,
FSU,FBALL,2005-2006,55,Derek Nicholson,Derek,Nicholson,LB,6/2/13,232,FR,"Winston-Salem, NC",Mt. Tabor,http://www.seminoles.com/sports/m-footbl/mtt/nicholson_derek00.html,
FSU,FBALL,2005-2006,82,D.J. Norris,D.J.,Norris,DE,6/3/13,252,SO,"Pace, FL",Pace,http://www.seminoles.com/sports/m-footbl/mtt/norris_d.j.00.html,
FSU,FBALL,2005-2006,4,Kenny O'Neal,Kenny,O'Neal,WR,6/1/13,195,FR,"Oakland, CA",Skyline,http://www.seminoles.com/sports/m-footbl/mtt/oneal_kenny00.html,
FSU,FBALL,2005-2006,79,David Overmyer,David,Overmyer,OT,6/5/13,303,SO,"Lilburn, GA",Parkview,http://www.seminoles.com/sports/m-footbl/mtt/overmyer_david00.html,
FSU,FBALL,2005-2006,86,Rod Owens,Rod,Owens,WR,6/1/00,170,FR,"Jacksonville, FL",Wolfson,http://www.seminoles.com/sports/m-footbl/mtt/owens_rod00.html,
FSU,FBALL,2005-2006,14,Christian Ponder,Christian,Ponder,QB,6/2/13,206,FR,"Colleyville, TX",Colleyville Heritage HS,http://www.seminoles.com/sports/m-footbl/mtt/ponder_christian00.html,
FSU,FBALL,2005-2006,26,Willie Reid,Willie,Reid,WR,5/10/13,186,SR,"Kathleen, GA",Warner Robins,http://www.seminoles.com/sports/m-footbl/mtt/reid_willie00.html,
FSU,FBALL,2005-2006,20,Jamie Robinson,Jamie,Robinson,DB,6/2/13,187,FR,"Rock Hill, SC",Northwestern,http://www.seminoles.com/sports/m-footbl/mtt/robinson_jamie00.html,
FSU,FBALL,2005-2006,3,Myron Rolle,Myron,Rolle,RV,6/2/13,218,FR,"Galloway, NJ",The Hun School,http://www.seminoles.com/sports/m-footbl/mtt/rolle_myron00.html,
FSU,FBALL,2005-2006,87,Matt Root,Matt,Root,TE,6/6/13,249,SR,Tallahassee,North Florida Christian,http://www.seminoles.com/sports/m-footbl/mtt/root_matt00.html,
FSU,FBALL,2005-2006,11,Gerard Ross,Gerard,Ross,CB,6/2/13,198,SR,"Jacksonville, FL",Trinity Christian,http://www.seminoles.com/sports/m-footbl/mtt/ross_gerard00.html,
FSU,FBALL,2005-2006,83,Joslin Shaw,Joslin,Shaw,WR,5/10/13,183,SO,"Plant City, FL",Plant City,http://www.seminoles.com/sports/m-footbl/mtt/shaw_joslin00.html,
FSU,FBALL,2005-2006,34,Ernie Sims,Ernie,Sims,LB,6/1/00,220,JR,"Tallahassee, FL",North Florida Christian,http://www.seminoles.com/sports/m-footbl/mtt/sims_ernie00.html,
FSU,FBALL,2005-2006,23,Antone Smith,Antone,Smith,RB,5/9/13,188,FR,"Pahokee, FL",Pahokee,http://www.seminoles.com/sports/m-footbl/mtt/smith_antone00.html,
FSU,FBALL,2005-2006,56,Kendrick Stewart,Kendrick,Stewart,DT,6/2/13,271,FR,"Lakeland, FL",Lakeland,http://www.seminoles.com/sports/m-footbl/mtt/stewart_kendrick00.html,
FSU,FBALL,2005-2006,32,Joe Surratt,Joe,Surratt,FB,6/1/13,263,SO,"Pace, FL",Pace,http://www.seminoles.com/sports/m-footbl/mtt/surratt_joe00.html,
FSU,FBALL,2005-2006,51,Jae Thaxton,Jae,Thaxton,LB,6/3/13,246,SO,"Hartwell, GA",Hart Co.,http://www.seminoles.com/sports/m-footbl/mtt/thaxton_jae00.html,
FSU,FBALL,2005-2006,83,Lawrence Timmons,Lawrence,Timmons,LB,6/3/13,230,SO,"Florence, SC",Wilson,http://www.seminoles.com/sports/m-footbl/mtt/timmons_lawrence00.html,
FSU,FBALL,2005-2006,41,Toddrick Verdell,Toddrick,Verdell,LB,6/3/13,215,SO,"Hartwell, GA",Hart Co.,http://www.seminoles.com/sports/m-footbl/mtt/verdell_toddrick00.html,
FSU,FBALL,2005-2006,3,Leon Washington,Leon,Washington,RB,5/9/13,202,SR,"Jacksonville, FL",Andrew Jackson,http://www.seminoles.com/sports/m-footbl/mtt/washington_leon00.html,
FSU,FBALL,2005-2006,22,Pat Watkins,Pat,Watkins,FS,6/4/13,200,SR,"Tallahassee, FL",Lincoln,http://www.seminoles.com/sports/m-footbl/mtt/watkins_pat00.html,
FSU,FBALL,2005-2006,11,Drew Weatherford,Drew,Weatherford,QB,6/3/13,220,FR,"Odessa, FL",Land O' Lakes,http://www.seminoles.com/sports/m-footbl/mtt/weatherford_drew00.html,
FSU,FBALL,2005-2006,8,Roger Williams,Roger,Williams,FS,6/1/00,200,SO,"Warner Robins, GA",Northside,http://www.seminoles.com/sports/m-footbl/mtt/williams_roger00.html,
FSU,FBALL,2005-2006,95,Kamerion Wimbley,Kamerion,Wimbley,DE,6/4/13,255,SR,"Wichita, KS",Northwest,http://www.seminoles.com/sports/m-footbl/mtt/wimbley_kamerion00.html,
