School_Label,CIPFamilyTitle,ID_Race,CIPCode,CIPTitle,ID_Position,Variable,Value,Percentage_Race
Florida State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0504,Sport and Fitness Administration/Management.,DB,College Major,2,0.25
Florida State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0504,Sport and Fitness Administration/Management.,LB,College Major,1,0.125
Florida State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0504,Sport and Fitness Administration/Management.,RB,College Major,1,0.125
Florida State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0504,Sport and Fitness Administration/Management.,WR,College Major,2,0.25
Florida State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0507,Physical Fitness Technician.,WR,College Major,1,0.125
Florida State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0507,Physical Fitness Technician.,LB,College Major,1,0.125
Florida State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0504,Sport and Fitness Administration/Management.,P,College Major,1,0.333333333
Florida State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,P,College Major,1,0.333333333
Florida State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0504,Sport and Fitness Administration/Management.,OL,College Major,1,0.333333333
Florida State,SOCIAL SCIENCES.,AA,45.0401,Criminology.,DB,College Major,1,0.052631579
Florida State,SOCIAL SCIENCES.,AA,45.0401,Criminology.,DE,College Major,1,0.052631579
Florida State,SOCIAL SCIENCES.,AA,45.0401,Criminology.,DT,College Major,2,0.105263158
Florida State,SOCIAL SCIENCES.,AA,45.0401,Criminology.,FB,College Major,2,0.105263158
Florida State,SOCIAL SCIENCES.,AA,45.0401,Criminology.,OL,College Major,1,0.052631579
Florida State,SOCIAL SCIENCES.,AA,45.1101,Sociology.,DT,College Major,3,0.157894737
Florida State,SOCIAL SCIENCES.,AA,45.0901,International Relations and Affairs.,DB,College Major,1,0.052631579
Florida State,SOCIAL SCIENCES.,AA,45.0901,International Relations and Affairs.,OL,College Major,1,0.052631579
Florida State,SOCIAL SCIENCES.,AA,45.0901,International Relations and Affairs.,TE,College Major,1,0.052631579
Florida State,SOCIAL SCIENCES.,AA,45.1101,Sociology.,LB,College Major,1,0.052631579
Florida State,SOCIAL SCIENCES.,AA,45.1101,Sociology.,DB,College Major,1,0.052631579
Florida State,SOCIAL SCIENCES.,AA,45.1101,Sociology.,DE,College Major,2,0.105263158
Florida State,SOCIAL SCIENCES.,AA,45.1101,Sociology.,OL,College Major,1,0.052631579
Florida State,SOCIAL SCIENCES.,AA,45.1101,Sociology.,WR,College Major,1,0.052631579
Florida State,SOCIAL SCIENCES.,C,45.0401,Criminology.,OL,College Major,1,0.2
Florida State,SOCIAL SCIENCES.,C,45.0901,International Relations and Affairs.,DE,College Major,1,0.2
Florida State,SOCIAL SCIENCES.,C,45.1001,"Political Science and Government, General.",DE,College Major,1,0.2
Florida State,SOCIAL SCIENCES.,C,45.1101,Sociology.,LS,College Major,1,0.2
Florida State,SOCIAL SCIENCES.,C,45.1101,Sociology.,OL,College Major,1,0.2
Florida State,VISUAL AND PERFORMING ARTS.,AA,50.0409,Graphic Design.,DB,College Major,1,1
Georgia,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",C,1.0101,"Agricultural Business and Management, General.",PK,College Major,1,0.25
Georgia,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",C,1.0101,"Agricultural Business and Management, General.",TE,College Major,1,0.25
Georgia,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",C,1.0102,Agribusiness/Agricultural Business Operations.,OC,College Major,1,0.25
Georgia,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",C,1.0103,Agricultural Economics.,FB,College Major,1,0.25
Georgia,BIOLOGICAL AND BIOMEDICAL SCIENCES.,AA,26.0101,"Biology/Biological Sciences, General.",FB,College Major,1,0.5
Georgia,BIOLOGICAL AND BIOMEDICAL SCIENCES.,AA,26.0101,"Biology/Biological Sciences, General.",OLB,College Major,1,0.5
Georgia,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.0101,"Biology/Biological Sciences, General.",DE,College Major,1,0.166666667
Georgia,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.0101,"Biology/Biological Sciences, General.",ILB,College Major,1,0.166666667
Georgia,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.0101,"Biology/Biological Sciences, General.",OC,College Major,1,0.166666667
Georgia,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.0101,"Biology/Biological Sciences, General.",P,College Major,1,0.166666667
Georgia,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.0101,"Biology/Biological Sciences, General.",PK,College Major,1,0.166666667
Georgia,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.02,"Biochemistry, Biophysics and Molecular Biology.",ILB,College Major,1,0.166666667
Georgia,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0101,"Business/Commerce, General.",RB,College Major,2,0.4
Georgia,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0101,"Business/Commerce, General.",WR,College Major,1,0.2
Georgia,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0801,"Finance, General.",WR,College Major,1,0.2
Georgia,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0201,"Business Administration and Management, General.",OT,College Major,1,0.2
Georgia,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",DE,College Major,1,0.076923077
Georgia,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",ILB,College Major,1,0.076923077
Georgia,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",OT,College Major,2,0.153846154
Georgia,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",PK,College Major,1,0.076923077
Georgia,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",LS,College Major,1,0.076923077
Georgia,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",OLB,College Major,1,0.076923077
Georgia,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0201,"Business Administration and Management, General.",RB,College Major,1,0.076923077
Georgia,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0201,"Business Administration and Management, General.",TE,College Major,1,0.076923077
Georgia,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",S,College Major,1,0.076923077
Georgia,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0801,"Finance, General.",P,College Major,1,0.076923077
Georgia,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0801,"Finance, General.",TE,College Major,1,0.076923077
Georgia,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.1501,Real Estate.,P,College Major,1,0.076923077
Georgia,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,CB,College Major,2,0.142857143
Georgia,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,DB,College Major,2,0.142857143
Georgia,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,DE,College Major,2,0.142857143
Georgia,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,FS,College Major,1,0.071428571
Georgia,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,ILB,College Major,1,0.071428571
Georgia,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,OG,College Major,1,0.071428571
Georgia,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,OLB,College Major,1,0.071428571
Georgia,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,QB,College Major,1,0.071428571
Georgia,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,SS,College Major,1,0.071428571
Georgia,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,WR,College Major,1,0.071428571
Georgia,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0402,Broadcast Journalism.,WR,College Major,1,0.071428571
Georgia,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,QB,College Major,2,0.333333333
Georgia,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,WR,College Major,1,0.166666667
Georgia,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0401,Journalism.,TE,College Major,1,0.166666667
Georgia,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0402,Broadcast Journalism.,LS,College Major,1,0.166666667
Georgia,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0903,Advertising.,TE,College Major,1,0.166666667
Georgia,EDUCATION.,AA,13.1317,Social Science Teacher Education.,WR,College Major,1,1
Georgia,EDUCATION.,C,13.1202,Elementary Education and Teaching.,TE,College Major,1,0.333333333
Georgia,EDUCATION.,C,13.1311,Mathematics Teacher Education.,TE,College Major,1,0.333333333
Georgia,EDUCATION.,C,13.1316,Science Teacher Education/General Science Teacher Education.,OG,College Major,1,0.333333333
Georgia,ENGINEERING.,AA,14.0801,"Civil Engineering, General.",OLB,College Major,1,0.5
Georgia,ENGINEERING.,AA,14.4301,Biochemical Engineering.,RB,College Major,1,0.5
Georgia,ENGINEERING.,C,14.4301,Biochemical Engineering.,P,College Major,1,1
Georgia,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,AA,19.0402,Consumer Economics.,WR,College Major,1,0.090909091
Georgia,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,AA,19.0601,"Housing and Human Environments, General.",CB,College Major,1,0.090909091
Georgia,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,AA,19.0601,"Housing and Human Environments, General.",DB,College Major,1,0.090909091
Georgia,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,AA,19.0601,"Housing and Human Environments, General.",RB,College Major,1,0.090909091
Georgia,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,AA,19.0601,"Housing and Human Environments, General.",SS,College Major,1,0.090909091
Georgia,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,AA,19.0704,Family Systems.,DB,College Major,1,0.090909091
Georgia,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,AA,19.0704,Family Systems.,FB,College Major,1,0.090909091
Georgia,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,AA,19.0704,Family Systems.,ILB,College Major,1,0.090909091
Georgia,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,AA,19.0704,Family Systems.,OLB,College Major,1,0.090909091
Georgia,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,AA,19.0402,Consumer Economics.,FS,College Major,1,0.090909091
Georgia,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,AA,19.0402,Consumer Economics.,OLB,College Major,1,0.090909091
Georgia,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,C,19.0401,"Family Resource Management Studies, General.",OT,College Major,1,0.2
Georgia,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,C,19.0704,Family Systems.,LS,College Major,1,0.2
Georgia,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,C,19.0704,Family Systems.,OT,College Major,1,0.2
Georgia,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,C,19.0402,Consumer Economics.,CB,College Major,1,0.2
Georgia,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,C,19.0402,Consumer Economics.,OLB,College Major,1,0.2
Georgia,HISTORY.,AA,54.0101,"History, General.",DE,College Major,2,0.666666667
Georgia,HISTORY.,AA,54.0101,"History, General.",TE,College Major,1,0.333333333
Georgia,HISTORY.,C,54.0101,"History, General.",TE,College Major,1,1
Georgia,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",AA,43.01,Criminal Justice and Corrections.,FB,College Major,1,1
Georgia,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",C,43.01,Criminal Justice and Corrections.,S,College Major,1,1
Georgia,NATURAL RESOURCES AND CONSERVATION.,C,3.0501,"Forestry, General.",OL,College Major,1,1
Georgia,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0501,"Health and Physical Education/Fitness, General.",OLB,College Major,1,0.142857143
Georgia,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0501,"Health and Physical Education/Fitness, General.",RB,College Major,1,0.142857143
Georgia,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0504,Sport and Fitness Administration/Management.,OLB,College Major,1,0.142857143
Georgia,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0504,Sport and Fitness Administration/Management.,RB,College Major,1,0.142857143
Georgia,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0504,Sport and Fitness Administration/Management.,CB,College Major,1,0.142857143
Georgia,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0504,Sport and Fitness Administration/Management.,ILB,College Major,2,0.285714286
Georgia,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0501,"Health and Physical Education/Fitness, General.",FS,College Major,1,0.076923077
Georgia,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0501,"Health and Physical Education/Fitness, General.",OL,College Major,1,0.076923077
Georgia,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0504,Sport and Fitness Administration/Management.,CB,College Major,1,0.076923077
Georgia,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0504,Sport and Fitness Administration/Management.,OG,College Major,2,0.153846154
Georgia,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0504,Sport and Fitness Administration/Management.,TE,College Major,2,0.153846154
Georgia,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0504,Sport and Fitness Administration/Management.,WR,College Major,1,0.076923077
Georgia,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,FS,College Major,1,0.076923077
Georgia,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,P,College Major,1,0.076923077
Georgia,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,RB,College Major,1,0.076923077
Georgia,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,SS,College Major,1,0.076923077
Georgia,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,WR,College Major,1,0.076923077
Georgia,PSYCHOLOGY.,AA,42.0101,"Psychology, General.",ILB,College Major,1,0.333333333
Georgia,PSYCHOLOGY.,AA,42.0101,"Psychology, General.",OLB,College Major,1,0.333333333
Georgia,PSYCHOLOGY.,AA,42.0101,"Psychology, General.",TE,College Major,1,0.333333333
Georgia,PSYCHOLOGY.,C,42.0101,"Psychology, General.",TE,College Major,1,0.5
Georgia,PSYCHOLOGY.,C,42.2804,Industrial and Organizational Psychology.,QB,College Major,1,0.5
Georgia,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,AA,44.0701,Social Work.,CB,College Major,1,1
Georgia,SOCIAL SCIENCES.,AA,45.0701,Geography.,WR,College Major,1,0.333333333
Georgia,SOCIAL SCIENCES.,AA,45.1101,Sociology.,OG,College Major,1,0.333333333
Georgia,SOCIAL SCIENCES.,AA,45.1101,Sociology.,OT,College Major,1,0.333333333
Georgia,SOCIAL SCIENCES.,C,45.0601,"Economics, General.",ILB,College Major,1,0.166666667
Georgia,SOCIAL SCIENCES.,C,45.0601,"Economics, General.",PK,College Major,1,0.166666667
Georgia,SOCIAL SCIENCES.,C,45.0901,International Relations and Affairs.,QB,College Major,1,0.166666667
Georgia,SOCIAL SCIENCES.,C,45.0901,International Relations and Affairs.,S,College Major,1,0.166666667
Georgia,SOCIAL SCIENCES.,C,45.1001,"Political Science and Government, General.",FB,College Major,1,0.166666667
Georgia,SOCIAL SCIENCES.,C,45.1101,Sociology.,OT,College Major,1,0.166666667
Georgia,VISUAL AND PERFORMING ARTS.,AA,50.0501,"Drama and Dramatics/Theatre Arts, General.",WR,College Major,1,1
Kansas State,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",C,1.0101,"Agricultural Business and Management, General.",P,College Major,1,0.25
Kansas State,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",C,1.0101,"Agricultural Business and Management, General.",WR,College Major,1,0.25
Kansas State,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",C,1.1102,Agronomy and Crop Science.,LB,College Major,1,0.25
Kansas State,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",C,1.1103,Horticultural Science.,DE,College Major,1,0.25
Kansas State,BIOLOGICAL AND BIOMEDICAL SCIENCES.,AA,26.0101,"Biology/Biological Sciences, General.",OL,College Major,1,1
Kansas State,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.0101,"Biology/Biological Sciences, General.",DE,College Major,1,0.333333333
Kansas State,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.0101,"Biology/Biological Sciences, General.",FB,College Major,1,0.333333333
Kansas State,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.0101,"Biology/Biological Sciences, General.",RB,College Major,1,0.333333333
Kansas State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0101,"Business/Commerce, General.",LB,College Major,1,0.5
Kansas State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0101,"Business/Commerce, General.",RB,College Major,1,0.5
Kansas State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",DB,College Major,2,0.142857143
Kansas State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",FB,College Major,1,0.071428571
Kansas State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",OL,College Major,1,0.071428571
Kansas State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",TE,College Major,2,0.142857143
Kansas State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",WR,College Major,1,0.071428571
Kansas State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0201,"Business Administration and Management, General.",QB,College Major,1,0.071428571
Kansas State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0301,Accounting.,LB,College Major,1,0.071428571
Kansas State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0701,Entrepreneurship/Entrepreneurial Studies.,WR,College Major,1,0.071428571
Kansas State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0801,"Finance, General.",LB,College Major,1,0.071428571
Kansas State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0801,"Finance, General.",QB,College Major,1,0.071428571
Kansas State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0801,"Finance, General.",WR,College Major,1,0.071428571
Kansas State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.1401,"Marketing/Marketing Management, General.",TE,College Major,1,0.071428571
Kansas State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",H,52.1401,"Marketing/Marketing Management, General.",DB,College Major,1,1
Kansas State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,LB,College Major,1,0.5
Kansas State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,WR,College Major,1,0.5
Kansas State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,PK,College Major,1,0.5
Kansas State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0401,Journalism.,WR,College Major,1,0.5
Kansas State,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,C,11.0701,Computer Science.,PK,College Major,1,0.5
Kansas State,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,C,11.1003,Computer and Information Systems Security/Information Assurance.,WR,College Major,1,0.5
Kansas State,EDUCATION.,AA,13.0101,"Education, General.",DL,College Major,1,0.5
