Draft Year,ID Pick,Round,Round.Pick,Pick Number,Draft Team,Team Traded To,Team,Player,Height,Height (inches),Weight (lbs),College,Birthday
2008,1.5,1,5,5,Grizzlies,Timberwolves,Timberwolves,Kevin Love,6'9'',81,255,UCLA,9/7/1988
2008,1.6,1,6,6,Knicks,,Knicks,Danilo Gallinari,6'9'',81,209,Armani Jeans Milano,8/8/1988
2008,1.7,1,7,7,Clippers,,Clippers,Eric Gordon,6'3'',75,215,Indiana,12/25/1988
2008,1.8,1,8,8,Bucks,,Bucks,Joe Alexander,6'8'',80,230,West Virginia,12/26/1986
2008,1.9,1,9,9,Bobcats,,Bobcats,D.J. Augustin,5'11'',71,175,Texas,11/10/1987
2008,1.1,1,1,10,Nets,,Nets,Brook Lopez,7'0'',84,260,Stanford,4/1/1988
2008,1.11,1,11,11,Pacers,Trail Blazers,Trail Blazers,Jerryd Bayless,6'3'',75,199,Arizona,8/20/1988
2008,1.12,1,12,12,Kings,,Kings,Jason Thompson,6'11'',83,250,Rider,7/21/1986
2008,1.13,1,13,13,Trail Blazers,Pacers,Pacers,Brandon Rush,6'7'',79,211,Kansas,7/8/1985
2008,1.14,1,14,14,Warriors,,Warriors,Anthony Randolph,6'11'',83,220,LSU,7/15/1989
2008,1.15,1,15,15,Suns,,Suns,Robin Lopez,7'0'',84,255,Stanford,4/1/1988
2008,1.16,1,16,16,76ers,,76ers,Marreese Speights,6'10'',82,245,Florida,8/4/1987
2008,1.17,1,17,17,Raptors,Pacers,Pacers,Roy Hibbert,7'2'',86,272,Georgetown,12/11/1986
2008,1.18,1,18,18,Wizards,,Wizards,JaVale McGee,7'0'',84,237,Nevada,1/19/1988
2008,1.19,1,19,19,Cavaliers,,Cavaliers,J.J. Hickson,6'9'',81,242,N.C. State,9/4/1988
2008,1.2,1,2,20,Bobcats,,Bobcats,Alexis Ajinca,7'1'',85,225,Hyeres-Toulon,5/6/1988
2008,1.21,1,21,21,Nets,,Nets,Ryan Anderson,6'10'',82,240,California,5/6/1988
2008,1.22,1,22,22,Magic,,Magic,Courtney Lee,6'5'',77,200,Western Kentucky,10/3/1985
2008,1.23,1,23,23,Jazz,,Jazz,Kosta Koufos,7'1'',85,245,Ohio State,2/24/1989
2008,1.24,1,24,24,Supersonics,,Supersonics,Serge Ibaka,6'10'',82,220,CB L'Hospitalet,9/18/1989
2008,1.25,1,25,25,Rockets,Trail Blazers,Trail Blazers,Nicolas Batum,6'8'',80,214,Le Mans Sarthe Basket,12/14/1988
2008,1.26,1,26,26,Spurs,,Spurs,George Hill,6'2'',74,180,IUPUI,5/4/1986
2008,1.27,1,27,27,Hornets,Grizzlies,Grizzlies,Darrell Arthur,6'9'',81,215,Kansas,11/10/1987
2008,1.28,1,28,28,Grizzlies,Rockets,Rockets,Donte Greene,6'10'',82,220,Syracuse,2/21/1988
2008,1.29,1,29,29,Pistons,Supersonics,Supersonics,D.J. White,6'9'',81,230,Indiana,9/1/1986
2008,1.3,1,3,30,Celtics,,Celtics,J.R. Giddens,6'5'',77,200,New Mexico,2/14/1985
2008,2.1,2,1,31,Timberwolves,,Timberwolves,Nikola Pekovic,6'11'',83,243,KK Partizan Belgrade,3/1/1986
2008,2.2,2,2,32,Supersonics,Pistons,Pistons,Walter Sharpe,6'9'',81,245,UAB,7/16/1986
2008,2.3,2,3,33,Trail Blazers,Rockets,Rockets,Joey Dorsey,6'9'',81,260,Memphis,12/16/1983
2008,2.4,2,4,34,Timberwolves,Heat,Heat,Mario Chalmers,6'1'',73,190,Kansas,5/21/1986
2008,2.5,2,5,35,Clippers,,Clippers,DeAndre Jordan,7'0'',84,260,Texas A&M,7/21/1988
2008,2.6,2,6,36,Trail Blazers,Bulls,Bulls,Omer Asik,6'11'',83,230,Fenerbahce Ulker,7/4/1986
2008,2.7,2,7,37,Bucks,,Bucks,Luc Richard Mbah A Moute,6'7'',79,224,UCLA,9/9/1986
2008,2.8,2,8,38,Bobcats,,Bobcats,Kyle Weaver,6'6'',78,201,Washington State,2/18/1986
2008,2.9,2,9,39,Bulls,Nuggets,Nuggets,Sonny Weems,6'6'',78,201,Arkansas,7/8/1986
2008,2.1,2,1,40,Nets,,Nets,Chris Douglas-Roberts,6'7'',79,200,Memphis,1/8/1987
2008,2.11,2,11,41,Pacers,Raptors,Raptors,Nathan Jawai,6'10'',82,282,Cairns Taipans,10/10/1986
2008,2.12,2,12,42,Kings,,Kings,Sean Singletary,6'0'',72,180,Virginia,9/6/1985
2008,2.13,2,13,43,Kings,,Kings,Patrick Ewing Jr,6'9'',81,238,Georgetown,5/20/1984
2008,2.14,2,14,44,Jazz,,Jazz,Ante Tomic,7'2'',86,220,KK Zagreb,2/17/1987
2008,2.15,2,15,45,Spurs,Suns,Suns,Goran Dragic,6'4'',76,200,Union Olimpija Ljubljana,5/6/1986
2008,2.16,2,16,46,Supersonics,Pistons,Pistons,Trent Plaisted,6'11'',83,240,BYU,10/1/1986
2008,2.17,2,17,47,Wizards,Celtics,Celtics,Bill Walker,6'6'',78,225,Kansas State,10/9/1987
2008,2.18,2,18,48,Suns,Spurs,Spurs,Malik Hairston,6'6'',78,200,Oregon,2/24/1987
2008,2.19,2,19,49,Warriors,,Warriors,Richard Hendrix,6'8'',80,250,Alabama,11/15/1986
2008,2.2,2,2,50,Supersonics,,Supersonics,DeVon Hardin,6'11'',83,250,California,9/7/1986
2008,2.21,2,21,51,Mavericks,,Mavericks,Shan Foster,6'6'',78,205,Vanderbilt,8/20/1986
2008,2.22,2,22,52,Heat,Cavaliers,Cavaliers,Darnell Jackson,6'8'',80,250,Kansas,11/7/1985
2008,2.23,2,23,53,Jazz,,Jazz,Tadija Dragicevic,6'9'',81,222,BC Red Star Belgrade,1/28/1986
2008,2.24,2,24,54,Rockets,,Rockets,Maarty Leunen,6'9'',81,215,Oregon,9/3/1985
2008,2.25,2,25,55,Trail Blazers,Clippers,Clippers,Mike Taylor,6'2'',74,190,Idaho Stampede,1/21/1986
2008,2.26,2,26,56,Supersonics,Cavaliers,Cavaliers,Sasha Kaun,6'11'',83,246,Kansas,5/8/1985
2008,2.27,2,27,57,Spurs,,Spurs,James Gist,6'8'',80,223,Maryland,10/26/1986
2008,2.28,2,28,58,Lakers,,Lakers,Joe Crawford,6'4'',76,210,Kentucky,6/18/1986
2008,2.29,2,29,59,Pistons,,Pistons,Deron Washington,6'7'',79,205,Virginia Tech,12/12/1985
2008,2.3,2,3,60,Celtics,,Celtics,Semih Erden,7'1'',85,240,Fenerbahce Ulker,7/29/1986
2007,1.1,1,1,1,Trail Blazers,,Trail Blazers,Greg Oden,7'0'',84,257,Ohio State,1/23/1988
2007,1.2,1,2,2,SuperSonics,,SuperSonics,Kevin Durant,6'10'',82,215,Texas,9/29/1988
2007,1.3,1,3,3,Hawks,,Hawks,Al Horford,6'10'',82,246,Florida,6/3/1986
2007,1.4,1,4,4,Grizzlies,,Grizzlies,Mike Conley Jr,6'1'',73,175,Ohio State,10/11/1987
2007,1.5,1,5,5,Celtics,SuperSonics,SuperSonics,Jeff Green,6'9'',81,228,Georgetown,8/28/1986
2007,1.6,1,6,6,Bucks,,Bucks,Yi Jianlian,7'0'',84,230,Guangdong Tigers,10/28/1984
2007,1.7,1,7,7,Timberwolves,,Timberwolves,Corey Brewer,6'8'',80,185,Florida,3/5/1986
2007,1.8,1,8,8,Bobcats,Warriors,Warriors,Brandan Wright,6'10'',82,200,North Carolina,10/7/1987
2007,1.9,1,9,9,Bulls,,Bulls,Joakim Noah,7'0'',84,223,Florida,2/25/1985
2007,1.1,1,1,10,Kings,,Kings,Spencer Hawes,7'1'',85,244,Washington,4/28/1988
2007,1.11,1,11,11,Hawks,,Hawks,Acie Law,6'4'',76,186,Texas A&M,1/25/1985
2007,1.12,1,12,12,76ers,,76ers,Thaddeus Young,6'8'',80,210,Georgia Tech,6/21/1988
2007,1.13,1,13,13,Hornets,,Hornets,Julian Wright,6'9'',81,211,Kansas,5/22/1987
2007,1.14,1,14,14,Clippers,,Clippers,Al Thornton,6'7'',79,221,Florida State,12/7/1983
2007,1.15,1,15,15,Pistons,,Pistons,Rodney Stuckey,6'5'',77,207,Eastern Wash.,4/21/1986
2007,1.16,1,16,16,Wizards,,Wizards,Nick Young,6'7'',79,206,USC,6/3/1985
2007,1.17,1,17,17,Nets,,Nets,Sean Williams,6'10'',82,230,Boston College,9/15/1986
2007,1.18,1,18,18,Warriors,,Warriors,Marco Belinelli,6'5'',77,192,Climamio Bologna,3/25/1986
2007,1.19,1,19,19,Lakers,,Lakers,Javaris Crittenton,6'5'',77,194,Georgia Tech,12/31/1987
2007,1.2,1,2,20,Heat,76ers,76ers,Jason Smith,7'0'',84,233,Colorado State,3/4/1986
2007,1.21,1,21,21,76ers,Heat,Heat,Daequan Cook,6'6'',78,203,Ohio State,4/27/1987
2007,1.22,1,22,22,Bobcats,,Bobcats,Jared Dudley,6'7'',79,219,Boston College,7/11/1985
2007,1.23,1,23,23,Knicks,,Knicks,Wilson Chandler,6'8'',80,210,DePaul,5/10/1987
2007,1.24,1,24,24,Suns,Trail Blazers,Trail Blazers,Rudy Fernandez,6'6'',78,172,DKV Joventut,4/5/1985
2007,1.25,1,25,25,Jazz,,Jazz,Morris Almond,6'6'',78,215,Rice,2/2/1985
2007,1.26,1,26,26,Rockets,,Rockets,Aaron Brooks,6'0'',72,160,Oregon,1/17/1985
2007,1.27,1,27,27,Pistons,,Pistons,Arron Afflalo,6'5'',77,206,UCLA,9/17/1985
2007,1.28,1,28,28,Spurs,,Spurs,Tiago Splitter,7'0'',84,245,TAU Vitoria,1/1/1985
2007,1.29,1,29,29,Suns,,Suns,Alando Tucker,6'5'',77,205,Wisconsin,2/13/1984
2007,1.3,1,3,30,76ers,Trail Blazers,Trail Blazers,Petteri Koponen,6'5'',77,194,Honka Playboys,4/13/1988
2007,2.1,2,1,31,Supersonics,Rockets,Rockets,Carl Landry,6'9'',81,248,Purdue,9/19/1983
2007,2.2,2,2,32,Celtics,,Celtics,Gabe Pruitt,6'4'',76,170,USC,4/21/1986
2007,2.3,2,3,33,Spurs,,Spurs,Marcus Williams,6'7'',79,205,Arizona,11/18/1986
2007,2.4,2,4,34,Mavericks,,Mavericks,Nick Fazekas,6'11'',83,225,Nevada,6/18/1985
2007,2.5,2,5,35,Supersonics,Celtics,Celtics,Glen Davis,6'8'',80,310,LSU,1/3/1986
2007,2.6,2,6,36,Warriors,,Warriors,Jermareo Davidson,6'11'',83,230,Alabama,11/17/1984
2007,2.7,2,7,37,Trail Blazers,,Trail Blazers,Josh McRoberts,6'10'',82,240,Duke,3/1/1987
2007,2.8,2,8,38,76ers,Jazz,Jazz,Kyrylo Fesenko,7'1'',85,270,SK Cherkassy,12/24/1986
2007,2.9,2,9,39,Heat,Pacers,Pacers,Stanko Barac,7'1'',85,230,Siroki Brijeg,8/14/1986
2007,2.1,2,1,40,Lakers,,Lakers,Sun Yue,6'9'',81,212,Aoshen Olympian,11/6/1985
2007,2.11,2,11,41,Timberwolves,,Timberwolves,Chris Richard,6'9'',81,252,Florida,12/25/1984
2007,2.12,2,12,42,Trail Blazers,76ers,76ers,Derrick Byars,6'7'',79,215,Vanderbilt,4/25/1984
2007,2.13,2,13,43,Hornets,,Hornets,Adam Haluska,6'5'',77,210,Iowa,11/18/1983
2007,2.14,2,14,44,Magic,Mavericks,Mavericks,Reyshawn Terry,6'8'',80,222,North Carolina,4/7/1984
2007,2.15,2,15,45,Clippers,,Clippers,Jared Jordan,6'2'',74,182,Marist,10/14/1984
2007,2.16,2,16,46,Warriors,,Warriors,Stephane Lasme,6'7'',79,213,Massachusetts,12/17/1982
2007,2.17,2,17,47,Wizards,,Wizards,Dominic McGuire,6'8'',80,220,Fresno State,10/20/1985
2007,2.18,2,18,48,Lakers,,Lakers,Marc Gasol,7'1'',85,265,Akasvayu Girona,1/29/1985
2007,2.19,2,19,49,Bulls,,Bulls,Aaron Gray,7'2'',86,272,Pittsburgh,12/7/1984
2007,2.2,2,2,50,Mavericks,,Mavericks,Renaldas Seibutis,6'6'',78,185,Maroussi,7/23/1985
2007,2.22,2,22,51,Trail Blazers,,Trail Blazers,Taurean Green,6'1'',73,173,Florida,11/28/1985
2007,2.23,2,23,52,Trail Blazers,Knicks,Knicks,Demetris Nichols,6'8'',80,211,Syracuse,9/4/1984
2007,2.24,2,24,53,Magic,Mavericks,Mavericks,Brad Newley,6'7'',79,201,Townsville Crocodiles,2/18/1985
2007,2.25,2,25,54,Jazz,,Jazz,Herbert Hill,6'10'',82,232,Providence,10/1/1984
2007,2.26,2,26,55,Bucks,,Bucks,Ramon Sessions,6'4'',76,185,Nevada,4/11/1986
2007,2.27,2,27,56,Pistons,,Pistons,Sammy Mejia,6'7'',79,218,DePaul,2/8/1983
2007,2.28,2,28,57,Spurs,Raptors,Raptors,Giorgos Printezis,6'9'',81,22,Olympia Larissa,2/22/1985
2007,2.29,2,29,58,Suns,,Suns,D.J. Strawberry,6'5'',77,199,Maryland,6/15/1985
2007,2.29,2,29,59,Suns,,Suns,Joao Gomes,6'7'',79,190,Barreirense,2/5/1985
2007,2.3,2,3,60,Mavericks,Magic,Magic,Milovan Rakovic,6'10'',82,240,Serbia,2/19/1985
2006,1.1,1,1,1,Raptors,,Raptors,Andrea Bargnani,6'10'',82,225,Benetton Treviso,10/26/1985
2006,1.2,1,2,2,Bulls,Trail Blazers,Trail Blazers,LaMarcus Aldridge,6'11'',83,235,Texas,7/19/1985
2006,1.3,1,3,3,Bobcats,,Bobcats,Adam Morrison,6'8'',80,200,Gonzaga,7/19/1984
2006,1.4,1,4,4,Trail Blazers,Bulls,Bulls,Tyrus Thomas,6'8'',80,220,LSU,8/17/1986
2006,1.5,1,5,5,Hawks,,Hawks,Shelden Williams,6'9'',81,260,Duke,10/21/1983
2006,1.6,1,6,6,Timberwolves,Portland,Portland,Brandon Roy,6'6'',78,210,Washington,7/23/1984
2006,1.7,1,7,7,Trail Blazers,Timberwolves,Timberwolves,Randy Foye,6'2'',74,215,Villanova,9/9/1983
2006,1.8,1,8,8,Rockets,Grizzlies,Grizzlies,Rudy Gay,6'8'',80,225,Connecticut,8/17/1986
2006,1.9,1,9,9,Warriors,,Warriors,Patrick O'Bryant,7'0'',84,250,Bradley,6/20/1986
2006,1.1,1,1,10,Sonics,,Sonics,Mouhammed Saer Sene,7'0'',84,240,Pepinster,5/12/1986
2006,1.11,1,11,11,Magic,,Magic,JJ Redick,6'5'',77,190,Duke,6/24/1984
2006,1.12,1,12,12,Hornets,,Hornets,Hilton Armstrong,6'10'',82,240,Connecticut,11/11/1984
2006,1.13,1,13,13,76ers,Bulls,Bulls,Thabo Sefolasha,6'5'',77,215,Angelico Biella,5/2/1984
2006,1.14,1,14,14,Jazz,,Jazz,Ronnie Brewer,6'7'',79,225,Arkansas,3/20/1985
2006,1.15,1,15,15,Hornets,,Hornets,Cedric Simmons,6'10'',82,225,NC State,1/3/1986
2006,1.16,1,16,16,Bulls,76ers,76ers,Rodney Carney,6'6'',78,205,Memphis,4/15/1984
2006,1.17,1,17,17,Pacers,,Pacers,Shawne Williams,6'9'',81,230,Memphis,2/16/1986
2006,1.18,1,18,18,Wizards,,Wizards,Oleksiy Pecherov,7'0'',84,210,Paris Racing,12/8/1985
2006,1.19,1,19,19,Kings,,Kings,Quincy Douby,6'3'',75,175,Rutgers,5/16/1984
2006,1.2,1,2,20,Knicks,,Knicks,Renaldo Balkman,6'7'',79,210,South Carolina,7/14/1984
2006,1.21,1,21,21,Suns,Celtics,Celtics,Rajon Rondo,6'1'',73,175,Kentucky,2/22/1986
2006,1.22,1,22,22,Nets,,Nets,Marcus Williams,6'3'',75,215,Connecticut,12/3/1985
2006,1.23,1,23,23,Nets,,Nets,Josh Boone,6'10'',82,240,Connecticut,11/21/1984
2006,1.24,1,24,24,Grizzlies,,Grizzlies,Kyle Lowry,6'0'',72,175,Villanova,3/25/1986
2006,1.25,1,25,25,Cavaliers,,Cavaliers,Shannon Brown,6'4'',76,205,Michigan State,11/29/1985
2006,1.26,1,26,26,Lakers,,Lakers,Jordan Farmar,6'2'',74,175,UCLA,11/30/1986
2006,1.27,1,27,27,Suns,Trail Blazers,Trail Blazers,Sergio Rodriguez,6'3'',75,170,Estudiantes,6/12/1986
2006,1.28,1,28,28,Mavericks,,Mavericks,Maurice Ager,6'5'',77,205,Michigan State,2/9/1984
2006,1.29,1,29,29,Knicks,,Knicks,Mardy Collins,6'6'',78,225,Temple,8/4/1984
2006,1.3,1,3,30,Trail Blazers,,Trail Blazers,Joel Freeland,6'10'',82,225,Gran Canaria Fadesa,2/7/1987
2006,2.1,2,1,31,Trail Blazers,Pacers,Pacers,James White,6'7'',79,200,Cincinnati,10/21/1982
2006,2.2,2,2,32,Rockets,,Rockets,Steve Novak,6'9'',81,220,Marquette,6/13/1984
2006,2.3,2,3,33,Hawks,,Hawks,Solomon Jones,6'10'',82,225,South Florida,7/16/1984
2006,2.4,2,4,34,Clippers,,Clippers,Paul Davis,6'11'',83,270,Michigan State,7/21/1984
2006,2.5,2,5,35,Raptors,,Raptors,PJ Tucker,6'5'',77,225,Texas,5/5/1985
2006,2.6,2,6,36,76ers,Timberwolves,Timberwolves,Craig Smith,6'7'',79,260,Boston College,11/10/1983
2006,2.7,2,7,37,Timberwolves,76ers,76ers,Bobby Jones,6'7'',79,215,Washington,1/9/1984
2006,2.8,2,8,38,Warriors,,Warriors,Kosta Perovic,7'2'',86,240,Partizan,2/19/1985
2006,2.9,2,9,39,Bucks,,Bucks,David Noel,6'6'',78,225,North Carolina,2/27/1984
2006,2.1,2,1,40,Sonics,,Sonics,Denham Brown,6'5'',77,220,Connecticut,1/6/1983
2006,2.11,2,11,41,Magic,,Magic,James Augustine,6'10'',82,230,llinois,2/19/1984
2006,2.12,2,12,42,Cavaliers,,Cavaliers,Daniel Gibson,6'2'',74,190,Texas,2/27/1986
2006,2.13,2,13,43,Hornets,,Hornets,Marcus Vicinius,6'8'',80,225,Objectivo San Carlos,5/31/1984
2006,2.14,2,14,44,Magic,Rockets,Rockets,Lior Eliyahu,6'9'',81,225,Hapoel Galil Elyon,9/9/1985
2006,2.15,2,15,45,Trail Blazers,Grizzlies,Grizzlies,Alexander Johnson,6'9'',81,240,Florida State,2/8/1983
2006,2.16,2,16,46,Jazz,,Jazz,Dee Brown,6'0'',72,185,Illinois,8/17/1984
2006,2.17,2,17,47,Jazz,,Jazz,Paul Millsap,6'7'',79,260,Louisiana Tech,2/10/1985
2006,2.18,2,18,48,Wizards,,Wizards,Vladimir Veremeenko,6'10'',82,240,Dynamo St Petersburg,7/21/1984
2006,2.19,2,19,49,Nuggets,Celtics,Celtics,Leon Powe,6'8'',80,240,California,1/22/1984
2006,2.2,2,2,50,Bobcats,,Bobcats,Ryan Hollins,7'0'',84,230,UCLA,10/10/1984
2006,2.21,2,21,51,Lakers,Pistons,Pistons,Chiekh Samb,7'1'',85,195,WTC Cornella,10/22/1984
2006,2.22,2,22,52,Clippers,,Clippers,Guillermo Diaz,6'2'',74,185,Miami,3/5/1985
2006,2.23,2,23,53,Sonics,,Sonics,Yotam Halperin,6'5'',77,210,Union Olimpija Ljubjana,1/24/1984
2006,2.24,2,24,54,Nets,,Nets,Hassan Adams,6'4'',76,220,Arizona,6/20/1984
2006,2.25,2,25,55,Cavaliers,,Cavaliers,Ejike Ugboaja,6'9'',81,225,Union Bank Lagos,5/28/1985
2006,2.26,2,26,56,Raptors,76ers,76ers,Edin Bavcic,6'11'',83,245,KK Bosna,6/6/1905
2006,2.27,2,27,57,Timberwolves,,Timberwolves,Loukas Mavrokefalidis,6'11'',83,260,PAOK,7/25/1984
2006,2.28,2,28,58,Mavericks,Lakers,Lakers,JR Pinnock,6'4'',76,205,George Washington,12/11/1983
2006,2.29,2,29,59,Spurs,Bucks,Bucks,Damir Markota,6'10'',82,225,Cibona Zagreb,12/26/1985
2006,2.3,2,3,60,Pistons,,Pistons,Will Blalock,6'1'',73,195,Iowa State,Junior
2005,1.1,1,1,1,Bucks,,Bucks,Andrew Bogut,7'0'',84,245,Utah,11/28/1984
2005,1.2,1,2,2,Hawks,,Hawks,Marvin Williams,6'9'',81,230,North Carolina,6/19/1986
2005,1.3,1,3,3,Jazz,,Jazz,Deron Williams,6'3'',75,210,Illinois,6/26/1984
2005,1.4,1,4,4,Hornets,,Hornets,Chris Paul,6'0'',72,175,Wake Forest,5/6/1985
2005,1.5,1,5,5,Bobcats,,Bobcats,Raymond Felton,6'1'',73,200,North Carolina,6/26/1984
2005,1.6,1,6,6,Trail Blazers,,Trail Blazers,Martell Webster,6'7'',79,210,,12/4/1986
2005,1.7,1,7,7,Raptors,,Raptors,Charlie Villanueva,6'11'',83,240,Connecticut,8/24/1984
2005,1.8,1,8,8,Knicks,,Knicks,Channing Frye,6'11'',83,248,Arizona,5/17/1983
2005,1.9,1,9,9,Warriors,,Warriors,Ike Diogu,6'8'',80,250,Arizona State,9/11/1983
2005,1.1,1,1,10,Lakers,,Lakers,Andrew Bynum,7'0'',84,285,,10/27/1987
2005,1.11,1,11,11,Magic,,Magic,Fran Vasquez,6'11'',83,238,,5/1/1983
2005,1.12,1,12,12,Clippers,,Clippers,Yaroslav Korolev,6'9'',81,203,,5/7/1987
2005,1.13,1,13,13,Bobcats,,Bobcats,Sean May,6'9'',81,266,North Carolina,4/4/1984
2005,1.14,1,14,14,Timberwolves,,Timberwolves,Rashad McCants,6'4'',76,207,North Carolina,9/25/1984
2005,1.15,1,15,15,Nets,,Nets,Antoine Wright,6'7'',79,210,Texas A&M,2/6/1984
2005,1.16,1,16,16,Raptors,,Raptors,Joey Graham,6'7'',79,225,Oklahoma State,6/11/1982
2005,1.17,1,17,17,Pacers,,Pacers,Danny Granger,6'8'',80,225,New Mexico,4/20/1983
2005,1.18,1,18,18,Celtics,,Celtics,Gerald Green,6'8'',80,195,,1/26/1986
2005,1.19,1,19,19,Grizzlies,,Grizzlies,Hakim Warrick,6'9'',81,215,Syracuse,7/8/1982
2005,1.2,1,2,20,Nuggets,,Nuggets,Julius Hodge,6'7'',79,210,NC State,11/18/1983
2005,1.21,1,21,21,Suns,Knicks,Knicks,Nate Robinson,5'9'',69,180,Washington,5/31/1984
2005,1.22,1,22,22,Nuggets,Trail Blazers,Trail Blazers,Jarrett Jack,6'3'',75,205,Georgia Tech,10/28/1983
2005,1.23,1,23,23,Kings,,Kings,Francisco Garcia,6'7'',79,192,Louisville,12/31/1981
2005,1.24,1,24,24,Rockets,,Rockets,Luther Head,6'3'',75,185,Illinois,11/26/1982
2005,1.25,1,25,25,Supersonics,,Supersonics,Johan Petro,7'0'',84,258,,1/27/1986
2005,1.26,1,26,26,Pistons,,Pistons,Jason Maxiell,6'7'',79,260,Cincinatti,2/18/1983
2005,1.27,1,27,27,Trail Blazers,,Trail Blazers,Linas Kleiza,6'8'',80,250,Missouri,1/3/1985
2005,1.28,1,28,28,Spurs,,Spurs,Ian Mahinmi,6'10'',82,223,,11/5/1986
2005,1.29,1,29,29,Heat,,Heat,Wayne Simien,6'9'',81,255,Kansas,3/9/1983
2005,1.3,1,3,30,Knicks,,Knicks,David Lee,6'9'',81,249,Florida,4/29/1983
2005,2.1,2,1,31,Hawks,,Hawks,Salim Stoudamire,6'1'',73,180,Arizona,10/11/1982
2005,2.2,2,2,32,Clippers,,Clippers,Daniel Ewing,6'3'',75,185,Duke,3/26/1983
2005,2.3,2,3,33,Hornets,,Hornets,Brandon Bass,6'8'',80,240,LSU,4/30/1985
2005,2.4,2,4,34,Jazz,,Jazz,C.J. Miles,6'6'',78,210,,3/18/1987
2005,2.5,2,5,35,Trail Blazers,,Trail Blazers,Ricky Sanchez,6'11'',83,220,,7/6/1987
2005,2.6,2,6,36,Bucks,,Bucks,Ersan Ilyasova,6'9'',81,235,,5/15/1987
2005,2.7,2,7,37,Lakers,,Lakers,Ronny Turiaf,6'10'',82,250,Gonzaga,1/13/1983
2005,2.8,2,8,38,Magic,,Magic,Travis Diener,6'1'',73,180,Marquette,3/1/1982
2005,2.9,2,9,39,Lakers,,Lakers,Von Wafer,6'5'',77,250,Florida State,7/21/1985
2005,2.1,2,1,40,Warriors,,Warriors,Monta Ellis,6'3'',75,179,,10/26/1985
2005,2.11,2,11,41,Raptors,,Raptors,Roko Ukic,6'5'',77,180,,5/12/1984
2005,2.12,2,12,42,Warriors,,Warriors,Chris Taft,6'10'',82,260,Pittsburgh,3/10/1985
2005,2.13,2,13,43,Nets,,Nets,Mile Ilic,7'1'',85,235,,6/2/1984
2005,2.14,2,14,44,Magic,Cavaliers,Cavaliers,Marty Andriuskevicius,7'2'',86,240,,3/12/1986
2005,2.15,2,15,45,76ers,,76ers,Louis Williams,6'2'',74,175,,10/27/1986
2005,2.16,2,16,46,Pacers,,Pacers,Erazem Lorbek,6'10'',82,245,,2/21/1984
2005,2.17,2,17,47,Timberwolves,,Timberwolves,Bracey Wright,6'3'',75,210,Indiana,7/1/1984
2005,2.18,2,18,48,Supersonics,,Supersonics,Mickael Gelebale,6'7'',79,215,,5/22/1983
2005,2.19,2,19,49,Wizards,,Wizards,Andray Blatche,6'11'',83,235,,8/22/1986
2005,2.2,2,2,50,Celtics,,Celtics,Ryan Gomes,6'7'',79,250,Providence,9/1/1982
2005,2.21,2,21,51,Jazz,,Jazz,Robert Whaley,6'9'',81,230,Walsh,4/16/1982
2005,2.22,2,22,52,Nuggets,,Nuggets,Axel Hervelle,6'8'',80,235,,5/12/1983
2005,2.23,2,23,53,Celtics,,Celtics,Orien Greene,6'4'',76,210,Louisiana-Lafayette,2/4/1982
2005,2.24,2,24,54,Knicks,Phoenix,Phoenix,Dijon Thompson,6'7'',79,200,UCLA,2/23/1983
2005,2.25,2,25,55,Supersonics,Grizzlies,Grizzlies,Lawrence Roberts,6'9'',81,245,Mississippi State,10/20/1982
2005,2.26,2,26,56,Pistons,,Pistons,Amir Johnson,6'9'',81,210,,5/1/1987
2005,2.27,2,27,57,Suns,Magic,Magic,Marcin Gortat,7'0'',84,245,,10/11/1982
2005,2.28,2,28,58,Raptors,,Raptors,Uros Slokar,6'10'',82,238,,5/14/1983
2005,2.29,2,29,59,Hawks,,Hawks,Cenk Akyol,6'5'',77,185,,4/16/1987
2005,2.3,2,3,60,Pistons,,Pistons,Alex Acker,6'5'',77,190,Pepperdine,1/21/1983
2004,1.1,1,1,1,Magic,,Magic,Dwight Howard,6'11'',83,245,,12/8/1985
2004,1.2,1,2,2,Bobcats,,Bobcats,Emeka Okafor,6'10'',82,255,Connecticut,9/28/1982
2004,1.3,1,3,3,Bulls,,Bulls,Ben Gordon,6'3'',75,200,Connecticut,4/4/1983
2004,1.4,1,4,4,Clippers,,Clippers,Shaun Livingston,6'7'',79,180,,9/11/1985
2004,1.5,1,5,5,Wizards,Mavericks,Mavericks,Devin Harris,6'3'',75,185,Wisconsin,2/27/1983
2004,1.6,1,6,6,Hawks,,Hawks,Josh Childress,6'8'',80,205,Stanford,6/20/1983
2004,1.7,1,7,7,Suns,Bulls,Bulls,Luol Deng,6'8'',80,220,Duke,4/6/1985
2004,1.8,1,8,8,Raptors,,Raptors,Rafael Araujo,6'11'',83,285,BYU,8/12/1980
2004,1.9,1,9,9,76ers,,76ers,Andre Iguodala,6'6'',78,205,Arizona,1/28/1984
2004,1.1,1,1,10,Cavaliers,,Cavaliers,Luke Jackson,6'7'',79,210,Oregon,11/6/1981
2004,1.11,1,11,11,Warriors,,Warriors,Andris Biedrins,6'11'',83,240,,4/2/1986
2004,1.12,1,12,12,Supersonics,,Supersonics,Robert Swift,7'0'',84,240,,12/3/1985
2004,1.13,1,13,13,Trail Blazers,,Trail Blazers,Sebastian Telfair,6'0'',72,170,,6/9/1985
