ID_School,ID_Sport,Season,Number,Player,First_Name,Last_Name,Position,Weight,Height,Year,Eligibility,Hometown/Prior_School,Player_URL
LSU,FBALL,2008-2009,25,Phelon Jones,Phelon,Jones,CB,6/1/00,190,Fr.,1L,"Mobile, Ala.; (McGill-Toolen HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785344
LSU,FBALL,2008-2009,26,Richard Murphy,Richard,Murphy,RB,6/1/13,196,So.,1L,"Rayville, La.; (Rayville HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233508
LSU,FBALL,2008-2009,27,Curtis Taylor,Curtis,Taylor,S,6/3/13,204,Sr.,4L,"Franklinton, La.; (Franklinton HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174880
LSU,FBALL,2008-2009,28,R.J. Jackson,R.J.,Jackson,WR,6/1/00,204,Jr.,1L,"Houston, Texas; (Westside HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174028
LSU,FBALL,2008-2009,28,Joe Maltempi,Joe,Maltempi,CB,5/8/13,171,Jr.,SQ,"Chester, Va.; (Thomas Dale HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=882505
LSU,FBALL,2008-2009,29,Chris Hawkins,Chris,Hawkins,CB,6/1/13,184,Jr.,2L,"Walker, La.; (Walker HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174057
LSU,FBALL,2008-2009,30,Josh Jasper,Josh,Jasper,PK,5/11/13,166,So.,1L,"Memphis, Tenn.; (Ridgeway HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785340
LSU,FBALL,2008-2009,31,John Williams,John,Williams,WR,5/10/13,180,Fr.,RS,"Breaux Bridge, La.; (Breaux Bridge HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785356
LSU,FBALL,2008-2009,32,David Impastato,David,Impastato,LB,6/1/00,196,Jr.,HS,"River Ridge, La.; (Holy Cross)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1456281
LSU,FBALL,2008-2009,32,Charles Scott,Charles,Scott,RB,5/11/13,233,Jr.,2L,"Saline, La.; (Jonesboro-Hodge HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233518
LSU,FBALL,2008-2009,33,Daniel Graff,Daniel,Graff,CB,5/11/13,171,So.,SQ,"Metairie, La.; (Rummel HS/New Orleans)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1208557
LSU,FBALL,2008-2009,33,Orlando Gunn,Orlando,Gunn,RB,5/6/13,178,Fr.,RS,"Harker Heights, Texas; (Harker Heights HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=882483
LSU,FBALL,2008-2009,34,Stevan Ridley,Stevan,Ridley,FB,6/1/00,222,Fr.,RS,"Natchez, Miss.; (Trinity Episcopal HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785352
LSU,FBALL,2008-2009,35,Ryan St. Julien,Ryan,St. Julien,CB,6/1/13,176,Fr.,HS,"St. Martinville, La.; (Catholic-New Iberia HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382588
LSU,FBALL,2008-2009,36,Derrick Bryant,Derrick,Bryant,CB,5/11/13,188,Fr.,HS,"Lawrenceville, Ga.; (Peachtree Ridge HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382553
LSU,FBALL,2008-2009,37,Karnell Hatcher,Karnell,Hatcher,S,6/1/13,197,Fr.,HS,"Delray Beach, Fla.; (Atlantic Community HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382567
LSU,FBALL,2008-2009,38,Drew Alleman,Drew,Alleman,PK/P,6/1/00,172,Fr.,HS,"Lafayette, La.; (Acadiana HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1456279
LSU,FBALL,2008-2009,38,Brady Dalfrey,Brady,Dalfrey,P,6/1/00,213,Sr.,1L,"Carencro, La.; (Carencro HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174882
LSU,FBALL,2008-2009,39,Andrew Crutchfield,Andrew,Crutchfield,PK,6/1/00,192,So.,1L,"Concord, N.C.; (Northwest Cabarrus HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785334
LSU,FBALL,2008-2009,39,R.J. Gillen,R.J.,Gillen,WR,6/1/00,186,Fr.,RS,"Memphis, Tenn.; (Christian Brothers HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1148277
LSU,FBALL,2008-2009,40,Caleb Angelle,Caleb,Angelle,TE,6/5/13,229,Sr.,1L,"Breaux Bridge, La.; (Breaux Bridge HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281273
LSU,FBALL,2008-2009,41,Kyle Prater,Kyle,Prater,LB,6/1/13,222,Fr.,HS,"Kerrville, Texas; (Tivy HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382583
LSU,FBALL,2008-2009,42,Steele Hull,Steele,Hull,FB,5/11/13,218,Fr.,HS,"Sugar Land, Texas; (Elkins HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1549531
LSU,FBALL,2008-2009,43,Tim Molton,Tim,Molton,WR,6/2/13,173,Fr.,HS,"Montz, La.; (Destrehan HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382578
LSU,FBALL,2008-2009,44,Danny McCray,Danny,McCray,S,6/1/13,212,Jr.,2L,"Houston, Texas; (Westfield HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233493
LSU,FBALL,2008-2009,45,Quinn Johnson,Quinn,Johnson,FB,6/1/13,262,Sr.,3L,"Edgard, La.; (West St. John HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174933
LSU,FBALL,2008-2009,46,Tyler Edwards,Tyler,Edwards,TE,6/3/13,234,Fr.,HS,"Monroe, La.; (Ouachita Parish HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382562
LSU,FBALL,2008-2009,47,Tremaine Johnson,Tremaine,Johnson,DE,6/2/13,277,Sr.,4L,"Galena Park, Texas; (Galena Park HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174934
LSU,FBALL,2008-2009,48,Darry Beckwith,Darry,Beckwith,LB,6/1/13,232,Sr.,4L,"Baton Rouge, La.; (Parkview Baptist HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174056
LSU,FBALL,2008-2009,49,Austin Kinchen,Austin,Kinchen,SNP,6/1/13,201,Fr.,HS,"Baton Rouge, La.; (Parkview Baptist)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1580602
LSU,FBALL,2008-2009,49,Kirston Pittman,Kirston,Pittman,DE,6/4/13,258,Sr.,4L,"Garyville, La.; (East St. John HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174950
LSU,FBALL,2008-2009,50,Joey Crappell,Joey,Crappell,SNP,6/2/13,219,Fr.,RS,"Patterson, La.; (Patterson HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1148283
LSU,FBALL,2008-2009,51,Clay Spencer,Clay,Spencer,OL,6/5/13,281,Fr.,HS,"Baton Rouge, La.; (Parkview Baptist)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382586
LSU,FBALL,2008-2009,52,Ace Foyil,Ace,Foyil,LB,6/3/13,231,Jr.,SQ,"Madisonville, La.; (Mandeville HS/Tulane)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281278
LSU,FBALL,2008-2009,53,T-Bob Hebert,T-Bob,Hebert,C,6/3/13,283,Fr.,RS,"Norcross, Ga.; (Greater Atlanta Christian HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785339
LSU,FBALL,2008-2009,53,Jonathan Nixon,Jonathan,Nixon,DE,6/2/13,265,So.,SQ,"N. Little Rock, Ark.; (N. Little Rock HS/Grambling)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1208559
LSU,FBALL,2008-2009,54,Jacob Cutrera,Jacob,Cutrera,LB,6/4/13,236,Jr.,2L,"Lafayette, La.; (Acadiana HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233457
LSU,FBALL,2008-2009,55,Kellen Theriot,Kellen,Theriot,LB,6/1/13,227,Fr.,HS,"Houston, Texas; (Episcopal HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382593
LSU,FBALL,2008-2009,56,Perry Riley,Perry,Riley,LB,6/1/13,240,Jr.,2L,"Ellenwood, Ga.; (Stephenson HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233517
LSU,FBALL,2008-2009,57,Harold Butcher,Harold,Butcher,LB,6/1/00,203,Fr.,HS,"Oak Ridge, La.; (Rayville HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1549527
LSU,FBALL,2008-2009,60,Will Blackwell,Will,Blackwell,OL,6/4/13,298,Fr.,RS,"West Monroe, La.; (West Monroe HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785327
LSU,FBALL,2008-2009,61,Trey Helms,Trey,Helms,OL,6/4/13,260,Fr.,RS,"Stuttgart, Ark.; (Stuttgart HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1148284
LSU,FBALL,2008-2009,62,Richard Dugas,Richard,Dugas,C,6/1/13,276,So.,SQ,"Lincoln, Neb.; (Pius X HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=882516
LSU,FBALL,2008-2009,63,Ryan Miller,Ryan,Miller,C,6/6/13,301,Sr.,3L,"Lake Charles, La.; (Barbe HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174875
LSU,FBALL,2008-2009,64,P.J. Lonergan,P.J.,Lonergan,OL,6/4/13,288,Fr.,HS,"New Orleans, La.; (Rummel HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382576
LSU,FBALL,2008-2009,65,Lyle Hitt,Lyle,Hitt,OG,6/2/13,289,Jr.,2L,"Baton Rouge, La.; (Parkview Baptist HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174027
LSU,FBALL,2008-2009,67,Tyler Simmons,Tyler,Simmons,OL,6/1/13,312,Fr.,HS,"Winnsboro, La.; (Franklin HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1549528
LSU,FBALL,2008-2009,68,Josh Dworaczyk,Josh,Dworaczyk,OL,6/5/13,286,Fr.,RS,"New Iberia, La.; (Catholic-New Iberia HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785336
LSU,FBALL,2008-2009,70,Ciron Black,Ciron,Black,OT,6/5/13,327,Jr.,2L,"Tyler, Texas; (Robert E. Lee HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174026
LSU,FBALL,2008-2009,71,Cordian Hagans,Cordian,Hagans,DT,6/4/13,285,Fr.,HS,"Snellville, Ga.; (Northview HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382565
LSU,FBALL,2008-2009,72,Alex Hurst,Alex,Hurst,OL,6/6/13,333,Fr.,HS,"Bartlett, Tenn.; (Arlington HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382570
LSU,FBALL,2008-2009,73,Thomas Parsons,Thomas,Parsons,OL,6/5/13,277,Fr.,HS,"Canyon Lake, Texas; (Smithson Valley HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382579
LSU,FBALL,2008-2009,74,Brett Helms,Brett,Helms,C,6/2/13,278,Sr.,4L,"Stuttgart, Ark.; (Stuttgart HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174926
LSU,FBALL,2008-2009,75,Greg Shaw,Greg,Shaw,OL,6/5/13,290,Fr.,HS,"Hialeah, Fla.; (Edward Pace HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382584
LSU,FBALL,2008-2009,77,Ernest McCoy,Ernest,McCoy,OL,6/5/13,322,Fr.,SQ,"Belle Glade, Fla.; (Glades Central HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785347
LSU,FBALL,2008-2009,78,Joseph Barksdale,Joseph,Barksdale,OL,6/5/13,315,So.,1L,"Detroit, Mich.; (Cass Tech HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=784745
LSU,FBALL,2008-2009,79,Herman Johnson,Herman,Johnson,OL,6/7/13,386,Sr.,4L,"Olla, La.; (Denton HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174227
LSU,FBALL,2008-2009,80,Terrence Toliver,Terrence,Toliver,WR,6/4/13,195,So.,1L,"Hempstead, Texas; (Hempstead HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785354
LSU,FBALL,2008-2009,81,Chancey Aghayere,Chancey,Aghayere,DE,6/4/13,270,Fr.,HS,"Garland, Texas; (Garland HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382537
LSU,FBALL,2008-2009,82,Matt Branch,Matt,Branch,TE,6/6/13,246,Fr.,HS,"Monroe, La.; (Sterlington HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382551
LSU,FBALL,2008-2009,83,Mitch Joseph,Mitch,Joseph,TE,6/5/13,261,Fr.,RS,"New Iberia, La.; (Catholic-New Iberia HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785345
LSU,FBALL,2008-2009,84,Rahim Alem,Rahim,Alem,DE,6/3/13,254,Jr.,2L,"New Orleans, La.; (St. Augustine HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174060
LSU,FBALL,2008-2009,84,Jake Bryan,Jake,Bryan,TE,6/2/13,235,Fr.,HS,"Pollock, La.; (Grant HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1549526
LSU,FBALL,2008-2009,85,Alex Russian,Alex,Russian,TE,6/5/13,239,Fr.,RS,"Round Rock, Texas; (Round Rock HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785353
LSU,FBALL,2008-2009,86,Chris Mitchell,Chris,Mitchell,WR,6/1/00,180,Jr.,2L,"Marrero, La.; (John Ehret HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233495
LSU,FBALL,2008-2009,87,Jared Mitchell,Jared,Mitchell,WR,5/11/13,201,Jr.,3L,"New Iberia, La.; (Westgate HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233497
LSU,FBALL,2008-2009,88,Chase Clement,Chase,Clement,DE,6/5/13,256,Fr.,HS,"Thibodaux, La.; (E.D. White HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382558
LSU,FBALL,2008-2009,89,Lavar Edwards,Lavar,Edwards,DT,6/4/13,280,Fr.,HS,"Gretna, La.; (Desire Street Academy)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1382561
LSU,FBALL,2008-2009,90,Ricky Jean-Francois,Ricky,Jean-Francois,DT,6/3/13,289,Jr.,3L,"Miami, Fla.; (Carol City HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233659
LSU,FBALL,2008-2009,91,Charles Alexander,Charles,Alexander,DT,6/3/13,310,Sr.,2L,"Breaux Bridge, La.; (Breaux Bridge HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174921
LSU,FBALL,2008-2009,92,Drake Nevis,Drake,Nevis,DT,6/1/13,294,So.,1L,"Marrero, La.; (John Ehret HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785350
LSU,FBALL,2008-2009,93,Tyson Jackson,Tyson,Jackson,DE,6/5/13,290,Sr.,4L,"Edgard, La.; (West St. John HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174931
LSU,FBALL,2008-2009,95,Lazarius Levingston,Lazarius,Levingston,DE,6/4/13,269,So.,1L,"Ruston, La.; (Ruston HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233486
LSU,FBALL,2008-2009,96,Kentravis Aubrey,Kentravis,Aubrey,DT,6/3/13,296,Fr.,RS,"Bastrop, La.; (Bastrop HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785325
LSU,FBALL,2008-2009,97,Al Woods,Al,Woods,DT,6/4/13,323,Jr.,2L,"Elton, La.; (Elton HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233526
LSU,FBALL,2008-2009,98,Sidell Corley,Sidell,Corley,DE,6/3/13,274,Fr.,RS,"Mobile, Ala.; (McGill-Toolen HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785332
LSU,FBALL,2008-2009,99,Marlon Favorite,Marlon,Favorite,DT,6/1/13,306,Sr.,4L,"Harvey, La.; (West Jefferson HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174924
LSU,FBALL,2008-2009,,Chad Baniecki,Chad,Baniecki,FB,6/2/13,243,Sr.,SQ,"Seton, Ariz.; (Seton HS/Mesa CC)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=523310
LSU,FBALL,2008-2009,,David Detz,David,Detz,DB,6/1/00,177,Fr.,HS,"Leesville, La.; (Leesville HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1580604
LSU,FBALL,2008-2009,,Zach Elkins,Zach,Elkins,DB,5/8/13,186,So.,TR,"Bay St. Louis, Miss.; (St. Stanislaus College/Mississippi Gulf Coast CC)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1430645
LSU,FBALL,2008-2009,,Paul Felio,Paul,Felio,LB,6/1/00,212,So.,SQ,"League City, Texas; (Clear Creek HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1208555
LSU,FBALL,2008-2009,,Josh Graham,Josh,Graham,PK,5/10/13,173,Jr.,SQ,"Covington, La.; (Covington HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281286
LSU,FBALL,2008-2009,,Donald Hains,Donald,Hains,DT,6/1/00,227,Sr.,1L,"Diamondhead, Miss.; (Hancock HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281284
LSU,FBALL,2008-2009,,Ian Harding,Ian,Harding,WR,6/1/13,194,Fr.,RS,"New Orleans, La.; (Country Day HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1240361
LSU,FBALL,2008-2009,,Trent Hebert,Trent,Hebert,DB,5/9/13,190,Fr.,RS,"Cecilia, La.; (Cecilia HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1208560
LSU,FBALL,2008-2009,,Dennis Johnson,Dennis,Johnson,DL,6/1/13,304,So.,TR,"Amory, Miss.; (Amory HS/Itawamba CC)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1580605
LSU,FBALL,2008-2009,,Jarred Joseph,Jarred,Joseph,WR,6/1/13,209,Fr.,HS,"New Orleans, La.; (Brother Martin HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1580607
LSU,FBALL,2008-2009,,Adam McClure,Adam,McClure,WR,6/1/13,181,So.,SQ,"Greenwell Springs, La.; (Live Oak HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1208553
LSU,FBALL,2008-2009,,Jordan Newell,Jordan,Newell,WR,5/10/13,168,So.,TR,"Homer, La.; (Claiborne Academy/Louisiana College)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1456285
LSU,FBALL,2008-2009,,Phillip Pigott,Phillip,Pigott,RB,6/1/00,216,Sr.,SQ,"Pearl River, La.; (Pope John Paul HS/Mississippi College)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=882492
LSU,FBALL,2008-2009,,Kyle Ridley,Kyle,Ridley,QB,6/1/00,184,Fr.,HS,"Metairie, La.; (St Martin's Episcopal HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1580611
LSU,FBALL,2008-2009,,Paul Scioneaux,Paul,Scioneaux,QB,6/3/13,220,So.,SQ,"McKinney, Texas; (John Paul II HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1456286
LSU,FBALL,2008-2009,,Ronnie Turpin,Ronnie,Turpin,TE,6/4/13,214,Fr.,HS,"Baton Rouge, La.; (Woodlawn HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1580612
LSU,FBALL,2008-2009,,Justin Warner,Justin,Warner,SNP,-,,Fr.,HS,"Provencal, La.; (Natchitoches Cent HS)",0
LSU,FBALL,2007-2008,1,Brandon LaFell,Brandon,LaFell,WR,6/3/13,205,So.,1L,"Houston, Texas; (Lamar HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174062
LSU,FBALL,2007-2008,2,Demetrius Byrd,Demetrius,Byrd,WR,6/2/13,195,Jr.,TR,"Miami, Fla.; (Miami Central HS/Pearl River CC)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785330
LSU,FBALL,2007-2008,2,Orlando Gunn,Orlando,Gunn,DB,5/7/13,179,Fr.,HS,"Harker Heights, Texas; (Harker Heights HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=882483
