ID_School,ID_Sport,Season,Number,Player,Last_Name,First_Name,Position,Height,Weight,Year,Eligibility,Hometown/Prior_School,Player_URL,Birthday
USC,FBALL,2005-2006,22,Desmond Reed,Reed,Desmond,TB,5/9/13,180,Jr.,1V,San Gabriel (Temple City),http://www.usctrojans.com/sports/m-footbl/mtt/reed_desmond00.html,6/16/84
USC,FBALL,2005-2006,73,Jonathan Richert,Richert,Jonathan,OT,6/4/13,290,Sr.,-,Alturas (Modoc),http://www.usctrojans.com/sports/m-footbl/mtt/richert_jonathan00.html,11/7/84
USC,FBALL,2005-2006,55,Keith Rivers,Rivers,Keith,LB,6/3/13,220,So.,1V,"Lake Mary, FL (Lake Mary)",http://www.usctrojans.com/sports/m-footbl/mtt/rivers_keith00.html,5/5/86
USC,FBALL,2005-2006,90,Frostee Rucker,Rucker,Frostee,DE,6/3/13,260,Sr.,2V,Tustin (Tustin/Colorado State),http://www.usctrojans.com/sports/m-footbl/mtt/rucker_frostee00.html,9/14/83
USC,FBALL,2005-2006,6,Mark Sanchez,Sanchez,Mark,QB,6/4/13,215,Fr.,-,Mission Viejo (Mission Viejo),http://www.usctrojans.com/sports/m-footbl/mtt/sanchez_mark00.html,11/11/86
USC,FBALL,2005-2006,42,Dallas Sartz,Sartz,Dallas,LB,6/5/13,240,Sr.,3V,Granite Bay (Granite Bay),http://www.usctrojans.com/sports/m-footbl/mtt/sartz_dallas00.html,7/8/83
USC,FBALL,2005-2006,54,Jeff Schweiger,Schweiger,Jeff,DE,6/4/13,260,So.,1V,San Jose (Valley Christian),http://www.usctrojans.com/sports/m-footbl/mtt/schweiger_jeff00.html,1/1/86
USC,FBALL,2005-2006,2,Steve Smith,Smith,Steve,WR,6/1/00,195,Jr.,2V,Canoga Park (Taft),http://www.usctrojans.com/sports/m-footbl/mtt/smith_steve00.html,5/6/85
USC,FBALL,2005-2006,26,Wil Smith,Smith,Wil,WR,6/1/13,200,Sr.,1V,Rancho Palos Verdes (Peninsula),http://www.usctrojans.com/sports/m-footbl/mtt/smith_wil00.html,8/14/83
USC,FBALL,2005-2006,69,Matt Spanos,Spanos,Matt,C,6/5/13,300,Jr.,1V,Corona (Corona),http://www.usctrojans.com/sports/m-footbl/mtt/spanos_matt00.html,12/31/84
USC,FBALL,2005-2006,99,Averell Spicer,Spicer,Averell,DT,6/2/13,265,Fr.,-,Rancho Cucamonga (Rancho Cucamonga),http://www.usctrojans.com/sports/m-footbl/mtt/spicer_averell00.html,4/26/87
USC,FBALL,2005-2006,15,Kevin Thomas,Thomas,Kevin,CB,6/1/13,190,Fr.,-,Oxnard (Rio Mesa),http://www.usctrojans.com/sports/m-footbl/mtt/thomas_kevin00.html,9/20/86
USC,FBALL,2005-2006,28,Terrell Thomas,Thomas,Terrell,CB,6/1/13,195,Jr.,1V,Alta Loma (Rancho Cucamonga),http://www.usctrojans.com/sports/m-footbl/mtt/thomas_terrell00.html,1/8/85
USC,FBALL,2005-2006,89,Dale Thompson,Thompson,Dale,TE,6/4/13,255,So.,1V,Corona (Santiago),http://www.usctrojans.com/sports/m-footbl/mtt/thompson_dale00.html,4/22/86
USC,FBALL,2005-2006,38,Brandon Ting,Ting,Brandon,S,5/10/13,180,Jr.,2V,Woodside (James Logan),http://www.usctrojans.com/sports/m-footbl/mtt/ting_brandon00.html,3/26/84
USC,FBALL,2005-2006,39,Ryan Ting,Ting,Ryan,S,5/10/13,180,Jr.,2V,Woodside (James Logan),http://www.usctrojans.com/sports/m-footbl/mtt/ting_ryan00.html,3/26/84
USC,FBALL,2005-2006,95,Travis Tofi,Tofi,Travis,DT,6/4/13,255,Sr.,2V,"Aoa, American Samoa (Fagaitua)",http://www.usctrojans.com/sports/m-footbl/mtt/tofi_travis00.html,10/24/84
USC,FBALL,2005-2006,65,Jeff Tola,Tola,Jeff,DE,6/1/00,220,So.,1V,Upland (Upland),http://www.usctrojans.com/sports/m-footbl/mtt/tola_jeff00.html,11/5/85
USC,FBALL,2005-2006,1,Patrick Turner,Turner,Patrick,WR,6/5/13,220,Fr.,-,"Nashville, TN (Goodpasture)",http://www.usctrojans.com/sports/m-footbl/mtt/turner_patrick00.html,5/19/87
USC,FBALL,2005-2006,17,Troy Van Blarcom,Van Blarcom,Troy,PK,6/3/13,210,Fr.,-,Orange (Orange Lutheran),http://www.usctrojans.com/sports/m-footbl/mtt/vanblarcom_troy00.html,3/26/87
USC,FBALL,2005-2006,87,Nick Vanderboom,Vanderboom,Nick,TE,6/4/13,245,Sr.,2V,"Medina, MN (Breck)",http://www.usctrojans.com/sports/m-footbl/mtt/vanderboom_nick00.html,9/7/83
USC,FBALL,2005-2006,48,Brad Walker,Walker,Brad,WR,6/2/13,200,So.,1V,Tustin (Foothill),http://www.usctrojans.com/sports/m-footbl/mtt/walker_brad00.html,10/11/85
USC,FBALL,2005-2006,18,John Walker,Walker,John,CB,6/1/13,200,Sr.,3V,North Hills (Birmingham),http://www.usctrojans.com/sports/m-footbl/mtt/walker_john00.html,4/25/83
USC,FBALL,2005-2006,29,Scott Ware,Ware,Scott,S,6/2/13,215,Sr.,1V,Santa Rosa (Montgomery/Santa Rosa JC),http://www.usctrojans.com/sports/m-footbl/mtt/ware_scott00.html,5/5/85
USC,FBALL,2005-2006,23,Chauncey Washington,Washington,Chauncey,TB,6/1/13,205,Jr.,1V,Torrance (South Torrance),http://www.usctrojans.com/sports/m-footbl/mtt/washington_chauncey00.html,4/29/85
USC,FBALL,2005-2006,21,LenDale White,White,LenDale,TB,6/2/13,235,Jr.,2V,"Denver, CO (Chatfield)",http://www.usctrojans.com/sports/m-footbl/mtt/white_lendale00.html,12/20/84
USC,FBALL,2005-2006,31,Jamel Williams,Williams,Jamel,CB,5/10/13,170,Jr.,-,Palmdale (Highland/Antelope Valley JC),http://www.usctrojans.com/sports/m-footbl/mtt/williams_jamel00.html,7/28/84
USC,FBALL,2005-2006,30,Jerry Williams,Williams,Jerry,CB,5/10/13,170,Jr.,-,Palmdale (Highland/Antelope Valley JC),http://www.usctrojans.com/sports/m-footbl/mtt/williams_jerry00.html,7/28/84
USC,FBALL,2005-2006,78,Kyle Williams,Williams,Kyle,OT,6/6/13,295,Sr.,2V,"Dallas, TX (Highland Park)",http://www.usctrojans.com/sports/m-footbl/mtt/williams_kyle00.html,3/19/84
USC,FBALL,2005-2006,41,Thomas Williams,Williams,Thomas,LB,6/3/13,230,Jr.,1V,Vacaville (Vacaville),http://www.usctrojans.com/sports/m-footbl/mtt/williams_thomas00.html,12/25/84
USC,FBALL,2005-2006,62,Dominique Wise,Wise,Dominique,OT,6/4/13,250,Sr.,-,Morgan Hill (Bellarmine Prep/Hampton/San Jose CC/Evergreen Valley CC),http://www.usctrojans.com/sports/m-footbl/mtt/wise_dominique00.html,4/24/84
USC,FBALL,2005-2006,28,Andre Woodert,Woodert,Andre,TB,6/1/00,220,Sr.,2V,Los Angeles (Agoura),http://www.usctrojans.com/sports/m-footbl/mtt/woodert_andre00.html,9/1/83
USC,FBALL,2005-2006,24,Justin Wyatt,Wyatt,Justin,CB,5/10/13,185,Sr.,3V,Compton (Dominguez),http://www.usctrojans.com/sports/m-footbl/mtt/wyatt_justin00.html,1/27/84
USC,FBALL,2005-2006,80,John Zilka,Zilka,John,WR,6/4/13,200,Sr.,1V,"Lake Forest, IL (Lake Forest)",http://www.usctrojans.com/sports/m-footbl/mtt/zilka_john00.html,4/29/84
USC,FBALL,2009-2010,43,Will Andrew,Andrew,Will,LB,6/2/13,225,Fr.,--,Huntington Beach (Edison),http://www.usctrojans.com/sports/m-footbl/mtt/andrew_will00.html,12/25/90
USC,FBALL,2009-2010,94,Armond Armstead,Armstead,Armond,DE,6/5/13,295,So.,1V,Sacramento (Pleasant Grove),http://www.usctrojans.com/sports/m-footbl/mtt/armstead_armond00.html,8/3/90
USC,FBALL,2009-2010,9,David Ausberry,Ausberry,David,WR,6/4/13,235,Sr.,2V,Lemoore (Lemoore),http://www.usctrojans.com/sports/m-footbl/mtt/ausberry_david00.html,9/25/87
USC,FBALL,2009-2010,88,Blake Ayles,Ayles,Blake,TE,6/5/13,245,So.,1V,Orange (Orange Lutheran),http://www.usctrojans.com/sports/m-footbl/mtt/ayles_blake00.html,10/1/89
USC,FBALL,2009-2010,7,Matt Barkley,Barkley,Matt,QB,6/2/13,230,Fr.,--,Newport Beach (Mater Dei),http://www.usctrojans.com/sports/m-footbl/mtt/barkley_matt00.html,9/8/90
USC,FBALL,2009-2010,30,Brian Baucham,Baucham,Brian,CB,5/11/13,180,So.,SQ,Torrance (West Torrance),http://www.usctrojans.com/sports/m-footbl/mtt/baucham_brian00.html,3/27/90
USC,FBALL,2009-2010,83,Steve Blackhart,Blackhart,Steve,WR,6/2/13,180,So.,--,"Reno, NV (Galena)",http://www.usctrojans.com/sports/m-footbl/mtt/blackhart_steve00.html,2/22/90
USC,FBALL,2009-2010,16,James Boyd,Boyd,James,TE,6/5/13,230,Fr.,--,Bakersfield (Jordan),http://www.usctrojans.com/sports/m-footbl/mtt/boyd_james00.html,10/10/91
USC,FBALL,2009-2010,49,Robbie Boyer,Boyer,Robbie,WR,6/1/00,185,So.,SQ,Newport Beach (Mater Dei),http://www.usctrojans.com/sports/m-footbl/mtt/boyer_robbie00.html,11/2/89
USC,FBALL,2009-2010,21,Allen Bradford,Bradford,Allen,TB,5/11/13,235,Sr.,3V,San Bernardino (Colton),http://www.usctrojans.com/sports/m-footbl/mtt/bradford_allen00.html,8/31/88
USC,FBALL,2009-2010,71,Charles Brown,Brown,Charles,OT,6/6/13,285,Sr.,3V,Chino Hills (Diamond Ranch),http://www.usctrojans.com/sports/m-footbl/mtt/brown_charles00.html,4/10/87
USC,FBALL,2009-2010,52,Luthur Brown,Brown,Luthur,LB,6/2/13,235,Sr.,2V,Lakewood (Lakewood),http://www.usctrojans.com/sports/m-footbl/mtt/brown_luthur00.html,4/7/87
USC,FBALL,2009-2010,1,T.J. Bryant,Bryant,T.J.,CB,6/1/00,180,So.,1V,"Tallahassee, FL (Lincoln)",http://www.usctrojans.com/sports/m-footbl/mtt/bryant_tj00.html,10/9/90
USC,FBALL,2009-2010,19,Brice Butler,Butler,Brice,WR,6/3/13,200,So.,SQ,"Norcross, GA (Norcross)",http://www.usctrojans.com/sports/m-footbl/mtt/butler_brice00.html,1/29/90
USC,FBALL,2009-2010,53,Jeff Byers,Byers,Jeff,OG-C,6/3/13,290,Sr.,3V,"Fort Collins, CO (Loveland)",http://www.usctrojans.com/sports/m-footbl/mtt/byers_jeff00.html,9/7/85
USC,FBALL,2009-2010,46,Sean Calcagnie,Calcagnie,Sean,WR,6/1/00,190,Sr.,1V,Coto de Caza (Tesoro),http://www.usctrojans.com/sports/m-footbl/mtt/calcagnie_sean00.html,4/6/88
USC,FBALL,2009-2010,23,Jordan Cameron,Cameron,Jordan,WR,6/5/13,220,Sr.,1V,Newbury Park (NewburyPark/BYU/Ventura JC),http://www.usctrojans.com/sports/m-footbl/mtt/cameron_jordan00.html,8/7/88
USC,FBALL,2009-2010,37,Jordan Campbell,Campbell,Jordan,LB,5/11/13,230,Jr.,1V,Corona (Norco),http://www.usctrojans.com/sports/m-footbl/mtt/campbell_jordan00.html,6/29/88
USC,FBALL,2009-2010,80,Brandon Carswell,Carswell,Brandon,WR,6/1/13,185,Jr.,1V,Milpitas (Milpitas),http://www.usctrojans.com/sports/m-footbl/mtt/carswell_brandon00.html,5/22/89
USC,FBALL,2009-2010,91,Jurrell Casey,Casey,Jurrell,DT,6/1/13,295,So.,1V,Long Beach (Poly),http://www.usctrojans.com/sports/m-footbl/mtt/casey_jurrell00.html,12/5/89
USC,FBALL,2009-2010,39,Preston Cavignac,Cavignac,Preston,WR,6/1/00,185,Sr.,SQ,San Diego (Francis Parker),http://www.usctrojans.com/sports/m-footbl/mtt/cavignac_preston00.html,4/4/88
USC,FBALL,2009-2010,72,Martin Coleman,Coleman,Martin,OG,6/5/13,315,Jr.,SQ,Huntington Beach (Edison),http://www.usctrojans.com/sports/m-footbl/mtt/coleman_martin00.html,7/2/87
USC,FBALL,2009-2010,38,Jordan Congdon,Congdon,Jordan,PK,5/9/13,175,Sr.,SQ,San Diego (St. Augustine/Nebraska),http://www.usctrojans.com/sports/m-footbl/mtt/congdon_jordan00.html,12/15/86
USC,FBALL,2009-2010,15,Aaron Corp,Corp,Aaron,QB,6/3/13,200,Jr.,1V,Villa Park (Orange Lutheran),http://www.usctrojans.com/sports/m-footbl/mtt/corp_aaron00.html,3/6/89
USC,FBALL,2009-2010,45,Omari Crittenden,Crittenden,Omari,CB,6/1/00,185,Sr.,SQ,Modesto (Johansen/Modesto JC),http://www.usctrojans.com/sports/m-footbl/mtt/crittenden_omari00.html,4/11/88
USC,FBALL,2009-2010,46,Ross Cumming,Cumming,Ross,LB,6/1/13,220,So.,1V,Laguna Niguel (Santa Margarita/ Naval Academy Prep),http://www.usctrojans.com/sports/m-footbl/mtt/cumming_ross00.html,9/28/87
USC,FBALL,2009-2010,59,Dan Deckas,Deckas,Dan,LB,5/10/13,215,Sr.,1V,"Edina, MN (Edina)",http://www.usctrojans.com/sports/m-footbl/mtt/deckas_dan00.html,12/17/87
USC,FBALL,2009-2010,40,Rhett Ellison,Ellison,Rhett,TE,6/5/13,255,Jr.,1V,Portola Valley (St. Francis),http://www.usctrojans.com/sports/m-footbl/mtt/ellison_rhett00.html,10/3/88
USC,FBALL,2009-2010,38,Robert Erickson,Erickson,Robert,S,5/11/13,190,Sr.,SQ,Ojai (Nordhoff),http://www.usctrojans.com/sports/m-footbl/mtt/erickson_robert01.html,6/5/88
USC,FBALL,2009-2010,92,Hebron Fangupo,Fangupo,Hebron,DT,6/2/13,330,Jr.,JC,Santa Ana (Century/Mt. San Antonio JC),http://www.usctrojans.com/sports/m-footbl/mtt/fangupo_hebron00.html,7/19/85
USC,FBALL,2009-2010,1,De'Von Flournoy,Flournoy,De'Von,WR,6/1/00,180,Fr.,--,Studio City (Birmingham),http://www.usctrojans.com/sports/m-footbl/mtt/flournoy_devon00.html,12/31/90
USC,FBALL,2009-2010,2,C.J. Gable,Gable,C.J.,TB,6/1/00,205,Sr.,3V,Sylmar (Sylmar),http://www.usctrojans.com/sports/m-footbl/mtt/gable_cj00.html,10/19/87
USC,FBALL,2009-2010,54,Chris Galippo,Galippo,Chris,LB,6/2/13,250,Jr.,2V,Corona (Servite),http://www.usctrojans.com/sports/m-footbl/mtt/galippo_chris00.html,4/12/89
USC,FBALL,2009-2010,57,Nick Garratt,Garratt,Nick,LB,6/1/13,235,Sr.,3V,South Lake Tahoe (South Tahoe),http://www.usctrojans.com/sports/m-footbl/mtt/garratt_nick00.html,6/16/86
USC,FBALL,2009-2010,45,Adam Goodman,Goodman,Adam,FB,6/1/13,240,Sr.,2V,Huntington Beach (Edison/ Saddleback CC),http://www.usctrojans.com/sports/m-footbl/mtt/goodman_adam00.html,6/30/87
USC,FBALL,2009-2010,77,Kevin Graf,Graf,Kevin,OT,6/6/13,315,Fr.,--,Agoura Hills (Agoura),http://www.usctrojans.com/sports/m-footbl/mtt/graf_kevin00.html,6/17/91
USC,FBALL,2009-2010,14,Garrett Green,Green,Garrett,QB-WR,6/2/13,210,Sr.,3V,Chatsworth (Notre Dame),http://www.usctrojans.com/sports/m-footbl/mtt/green_garrett00.html,5/21/88
USC,FBALL,2009-2010,41,J.B. Green,Green,J.B.,WR,6/1/13,195,Fr.,--,Newport Beach (Newport Harbor),http://www.usctrojans.com/sports/m-footbl/mtt/green_jb00.html,6/3/91
USC,FBALL,2009-2010,81,Kevin Greene,Greene,Kevin,LB,6/3/13,235,Fr.,--,Oakland (Sacred Heart Cathedral Prep),http://www.usctrojans.com/sports/m-footbl/mtt/greene_kevin00.html,5/14/90
USC,FBALL,2009-2010,93,Everson Griffen,Griffen,Everson,DE,6/3/13,280,Jr.,2V,"Avondale, AZ (Agua Fria)",http://www.usctrojans.com/sports/m-footbl/mtt/griffen_everson00.html,12/22/87
USC,FBALL,2009-2010,48,Jacob Harfman,Harfman,Jacob,PK-P,5/11/13,200,Jr.,JC,Chino (Chino/Urbana/Mt. San Antonio JC),http://www.usctrojans.com/sports/m-footbl/mtt/harfman_jacob00.html,7/26/89
USC,FBALL,2009-2010,22,Daniel Harper,Harper,Daniel,CB,5/10/13,180,Jr.,1V,Rancho Cucamonga (Damien),http://www.usctrojans.com/sports/m-footbl/mtt/harper_daniel00.html,6/4/89
USC,FBALL,2009-2010,98,DaJohn Harris,Harris,DaJohn,DT,6/4/13,295,Jr.,1V,Inglewood (Serra),http://www.usctrojans.com/sports/m-footbl/mtt/harris_dajohn00.html,1/24/89
USC,FBALL,2009-2010,4,Torin Harris,Harris,Torin,CB,6/1/13,175,Fr.,--,"Las Vegas, NV (Palo Verde)",http://www.usctrojans.com/sports/m-footbl/mtt/harris_torin00.html,5/12/91
USC,FBALL,2009-2010,26,Will Harris,Harris,Will,S,6/1/13,210,Sr.,3V,Covina (Charter Oak),http://www.usctrojans.com/sports/m-footbl/mtt/harris_will00.html,12/29/86
USC,FBALL,2009-2010,28,Justin Hart,Hart,Justin,CB,6/1/00,180,Sr.,SQ,West Covina (South Hills),http://www.usctrojans.com/sports/m-footbl/mtt/hart_justin00.html,4/3/87
USC,FBALL,2009-2010,31,Stanley Havili,Havili,Stanley,FB,6/1/13,230,Sr.,3V,"Salt Lake City, UT (Cottonwood)",http://www.usctrojans.com/sports/m-footbl/mtt/havili_stanley00.html,11/14/87
USC,FBALL,2009-2010,74,Zack Heberer,Heberer,Zack,OG,6/5/13,290,Sr.,2V,San Pedro (San Pedro),http://www.usctrojans.com/sports/m-footbl/mtt/heberer_zack00.html,6/9/88
USC,FBALL,2009-2010,47,Michael Helfrich,Helfrich,Michael,S,6/1/00,190,Fr.,--,Newport Beach (Newport Harbor),http://www.usctrojans.com/sports/m-footbl/mtt/helfrich_michael00.html,10/17/90
USC,FBALL,2009-2010,78,Khaled Holmes,Holmes,Khaled,OG,6/4/13,300,So.,SQ,Santa Ana (Mater Dei),http://www.usctrojans.com/sports/m-footbl/mtt/holmes_khaled00.html,1/19/90
USC,FBALL,2009-2010,23,Shane Horton,Horton,Shane,LB,6/1/13,210,Jr.,SQ,Chatsworth (Notre Dame/UNLV),http://www.usctrojans.com/sports/m-footbl/mtt/horton_shane00.html,7/25/88
USC,FBALL,2009-2010,96,Wes Horton,Horton,Wes,DE,6/5/13,255,So.,SQ,Chatsworth (Notre Dame),http://www.usctrojans.com/sports/m-footbl/mtt/horton_wes00.html,1/18/90
USC,FBALL,2009-2010,30,Joe Houston,Houston,Joe,PK,5/8/13,175,Sr.,SQ,Redondo Beach (Mira Costa/ El Camino JC),http://www.usctrojans.com/sports/m-footbl/mtt/houston_joe00.html,9/4/86
USC,FBALL,2009-2010,76,Nick Howell,Howell,Nick,OT,6/5/13,290,Sr.,2V,Fresno (Bullard),http://www.usctrojans.com/sports/m-footbl/mtt/howell_nick00.html,10/10/86
USC,FBALL,2009-2010,97,Malik Jackson,Jackson,Malik,DE,6/5/13,245,So.,1V,Northridge (Birmingham),http://www.usctrojans.com/sports/m-footbl/mtt/jackson_malik00.html,1/11/90
USC,FBALL,2009-2010,8,Ronald Johnson,Johnson,Ronald,WR,6/1/00,190,Jr.,2V,"Muskegon, MI (Muskegon)",http://www.usctrojans.com/sports/m-footbl/mtt/johnson_ronald00.html,8/3/88
USC,FBALL,2009-2010,13,Stafon Johnson,Johnson,Stafon,TB,5/11/13,210,Sr.,3V,Compton (Dorsey),http://www.usctrojans.com/sports/m-footbl/mtt/johnson_stafon00.html,2/6/88
USC,FBALL,2009-2010,51,Jarvis Jones,Jones,Jarvis,LB,6/3/13,225,Fr.,--,"Columbus, GA (Carver)",http://www.usctrojans.com/sports/m-footbl/mtt/jones_jarvis00.html,10/13/89
USC,FBALL,2009-2010,27,Marshall Jones,Jones,Marshall,CB,6/1/00,190,Jr.,2V,Agoura Hills (Oaks Chrisitan),http://www.usctrojans.com/sports/m-footbl/mtt/jones_marshall00.html,9/7/88
USC,FBALL,2009-2010,75,Matt Kalil,Kalil,Matt,OT,6/6/13,295,So.,SQ,Corona (Servite),http://www.usctrojans.com/sports/m-footbl/mtt/kalil_matt00.html,7/6/89
USC,FBALL,2009-2010,35,Uona Kaveinga,Kaveinga,Uona,LB,6/1/00,245,So.,1V,Hawthorne (Leuzinger),http://www.usctrojans.com/sports/m-footbl/mtt/kaveinga_uona00.html,2/2/90
USC,FBALL,2009-2010,42,Devon Kennard,Kennard,Devon,DE,6/3/13,255,Fr.,--,"Phoenix, AZ (Desert Vista)",http://www.usctrojans.com/sports/m-footbl/mtt/kennard_devon00.html,6/24/91
USC,FBALL,2009-2010,68,Butch Lewis,Lewis,Butch,OT,6/5/13,285,Sr.,2V,"Denver, CO (Regis Jesuit)",http://www.usctrojans.com/sports/m-footbl/mtt/lewis_butch00.html,12/1/87
USC,FBALL,2009-2010,82,Bryson Lloyd,Lloyd,Bryson,TE,6/3/13,225,Fr.,--,Santa Barbara (Santa Barbara),http://www.usctrojans.com/sports/m-footbl/mtt/lloyd_bryson00.html,7/30/91
USC,FBALL,2009-2010,18,John Manoogian,Manoogian,John,QB,6/1/00,205,So.,SQ,Los Angeles (Windward),http://www.usctrojans.com/sports/m-footbl/mtt/manoogian_john00.html,6/9/90
USC,FBALL,2009-2010,50,Abe Markowitz,Markowitz,Abe,C,6/1/13,280,So.,SQ,"Hawaii Kai, HI (Punahou)",http://www.usctrojans.com/sports/m-footbl/mtt/markowitz_abe00.html,9/26/90
USC,FBALL,2009-2010,59,John Martinez,Martinez,John,C,6/3/13,275,Fr.,--,"Murray, UT (Cottonwood)",http://www.usctrojans.com/sports/m-footbl/mtt/martinez_john00.html,7/23/91
USC,FBALL,2009-2010,2,Taylor Mays,Mays,Taylor,S,6/3/13,235,Sr.,3V,"Seattle, WA (O'Dea)",http://www.usctrojans.com/sports/m-footbl/mtt/mays_taylor00.html,2/7/88
USC,FBALL,2009-2010,19,Drew Mcallister,Mcallister,Drew,S,6/1/13,195,So.,1V,Danville (Monte Vista),http://www.usctrojans.com/sports/m-footbl/mtt/mcallister_drew00.html,11/12/89
USC,FBALL,2009-2010,86,Anthony Mccoy,Mccoy,Anthony,TE,6/5/13,250,Sr.,3V,Fresno (Bullard),http://www.usctrojans.com/sports/m-footbl/mtt/mccoy_anthony00.html,12/28/87
USC,FBALL,2009-2010,7,T.J. Mcdonald,Mcdonald,T.J.,S,6/2/13,205,Fr.,--,Fresno (Edison),http://www.usctrojans.com/sports/m-footbl/mtt/mcdonald_tj00.html,1/26/91
USC,FBALL,2009-2010,4,Joe Mcknight,Mcknight,Joe,TB,6/1/00,190,Jr.,2V,"River Ridge, LA (John Curtis)",http://www.usctrojans.com/sports/m-footbl/mtt/mcknight_joe00.html,4/16/88
USC,FBALL,2009-2010,49,Ryan Mcmahon,Mcmahon,Ryan,S,6/1/00,195,So.,1V,Diamond Bar (Damien),http://www.usctrojans.com/sports/m-footbl/mtt/mcmahon_ryan00.html,10/15/89
USC,FBALL,2009-2010,6,Curtis Mcneal,Mcneal,Curtis,TB,5/8/13,190,So.,SQ,Los Angeles (Venice),http://www.usctrojans.com/sports/m-footbl/mtt/mcneal_curtis00.html,12/3/89
USC,FBALL,2009-2010,34,Ahmed Mokhtar,Mokhtar,Ahmed,TB-FB,6/1/00,210,Jr.,JC,Laguna Beach (Mater Dei/Oregon State/Orange Coast JC),http://www.usctrojans.com/sports/m-footbl/mtt/mokhtar_ahmed00.html,3/7/88
USC,FBALL,2009-2010,9,Byron Moore,Moore,Byron,CB,6/1/13,205,Fr.,--,Carson (Narbonne),http://www.usctrojans.com/sports/m-footbl/mtt/moore_byron00.html,10/24/91
USC,FBALL,2009-2010,17,Michael Morgan,Morgan,Michael,LB,6/4/13,220,Sr.,2V,"Dallas, TX (Skyline)",http://www.usctrojans.com/sports/m-footbl/mtt/morgan_michael00.html,1/16/88
USC,FBALL,2009-2010,16,Mitch Mustain,Mustain,Mitch,QB,6/3/13,200,Sr.,1V,"Springdale, AR (Springdale/Arkansas)",http://www.usctrojans.com/sports/m-footbl/mtt/mustain_mitch00.html,2/27/88
USC,FBALL,2009-2010,28,Drew Ness,Ness,Drew,WR,6/1/00,190,Jr.,SQ,San Diego (Westview),http://www.usctrojans.com/sports/m-footbl/mtt/ness_drew00.html,1/24/89
USC,FBALL,2009-2010,41,Allen Noble,Noble,Allen,CB,6/1/00,190,Jr.,JC,"Centennial, CO (Eaglecrest/Colorado School of Mines/Mt. San Antonio JC)",http://www.usctrojans.com/sports/m-footbl/mtt/noble_allen00.html,1/19/89
USC,FBALL,2009-2010,64,Garrett Nolan,Nolan,Garrett,C,6/4/13,275,Sr.,1V,Northridge (Chaminade/Holy Cross/ Moorpark JC),http://www.usctrojans.com/sports/m-footbl/mtt/nolan_garrett00.html,7/26/87
USC,FBALL,2009-2010,61,Kristofer O'Dowd,O'Dowd,Kristofer,C,6/5/13,300,Jr.,2V,"Tucson, AZ (Salpointe Catholic)",http://www.usctrojans.com/sports/m-footbl/mtt/odowd_kristofer00.html,5/14/88
USC,FBALL,2009-2010,39,Billy O'Malley,O'Malley,Billy,P,6/1/13,190,Sr.,SQ,"Novelty, OH (St. Ignatius)",http://www.usctrojans.com/sports/m-footbl/mtt/omalley_billy00.html,8/19/87
USC,FBALL,2009-2010,56,Alex Parsons,Parsons,Alex,OG-C,6/4/13,300,Sr.,3V,Irvine (Woodbridge),http://www.usctrojans.com/sports/m-footbl/mtt/parsons_alex00.html,9/14/87
USC,FBALL,2009-2010,17,Travon Patterson,Patterson,Travon,WR,5/10/13,175,Sr.,3V,Long Beach (Poly),http://www.usctrojans.com/sports/m-footbl/mtt/patterson_travon00.html,9/20/88
USC,FBALL,2009-2010,8,Nick Perry,Perry,Nick,DE,6/3/13,250,So.,SQ,"Detroit, MI (King)",http://www.usctrojans.com/sports/m-footbl/mtt/perry_nick00.html,4/12/90
USC,FBALL,2009-2010,36,Josh Pinkard,Pinkard,Josh,S-CB,6/1/13,215,Sr.,4V,Oxnard (Hueneme),http://www.usctrojans.com/sports/m-footbl/mtt/pinkard_josh00.html,4/2/86
USC,FBALL,2009-2010,62,Chris Pousson,Pousson,Chris,SNP,6/4/13,240,So.,1V,San Diego (St. Augustine),http://www.usctrojans.com/sports/m-footbl/mtt/pousson_chris00.html,7/21/89
USC,FBALL,2009-2010,67,Michael Reardon,Reardon,Michael,C,6/5/13,285,Jr.,SQ,Anaheim (Orange Lutheran),http://www.usctrojans.com/sports/m-footbl/mtt/reardon_michael00.html,12/23/88
USC,FBALL,2009-2010,25,Boomer Roepke,Roepke,Boomer,P-CB,5/9/13,180,Jr.,--,"Reno, NV (Reno)",http://www.usctrojans.com/sports/m-footbl/mtt/roepke_boomer00.html,8/11/89
USC,FBALL,2009-2010,10,D.J. Shoemate,Shoemate,D.J.,FB,6/1/00,220,So.,1V,Corona (Servite),http://www.usctrojans.com/sports/m-footbl/mtt/shoemate_dj00.html,1/1/90
USC,FBALL,2009-2010,90,Derek Simmons,Simmons,Derek,DT,6/4/13,285,Sr.,2V,Suisun (Armijo),http://www.usctrojans.com/sports/m-footbl/mtt/simmons_derek00.html,2/16/88
USC,FBALL,2009-2010,48,Hunter Simmons,Simmons,Hunter,FB,6/3/13,235,Fr.,--,Pasadena (Loyola),http://www.usctrojans.com/sports/m-footbl/mtt/simmons_hunter00.html,9/20/90
USC,FBALL,2009-2010,53,Marquis Simmons,Simmons,Marquis,LB,6/1/13,225,Fr.,--,Compton (Dominguez),http://www.usctrojans.com/sports/m-footbl/mtt/simmons_marquis00.html,3/17/91
